,solution_id,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_good_obs_ac,astrometric_n_bad_obs_al,astrometric_n_bad_obs_ac,astrometric_delta_q,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_primary_flag,astrometric_relegation_factor,astrometric_weight_al,astrometric_weight_ac,astrometric_priors_used,matched_observations,duplicated_source,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_variable_flag,l,b,ecl_lon,ecl_lat
406,1635378410781933568,30343944090368,141161396,2015.0,45.09498609135928,0.21886763133370465,0.4768351210972794,0.16032072728172597,,,,,,,-0.32045,,,,,,,,,,44,44,44,42,0,2,,0.7876875689343003,480.6216100702135,False,3.1929228,1.5580483999999999,0.9129326999999999,2,5,False,0.40593964,0.590436,0.47296187,0.8882318000000001,-125.61168,19.080235000000002,-42.90804,24.888401,42,1746805.4784666612,3740.431601574053,9.919158700541947,NOT_AVAILABLE,176.54237002609932,-48.502697760530516,42.77559523754817,-15.907882228868306
