,solution_id,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_good_obs_ac,astrometric_n_bad_obs_al,astrometric_n_bad_obs_ac,astrometric_delta_q,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_primary_flag,astrometric_relegation_factor,astrometric_weight_al,astrometric_weight_ac,astrometric_priors_used,matched_observations,duplicated_source,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_variable_flag,l,b,ecl_lon,ecl_lat
81,1635378410781933568,6906307578624,1017869571,2015.0,44.98563302039098,0.3392226304734947,0.1885573111005254,0.2405132237886213,,,,,,,-0.5004,,,,,,,,,,79,0,79,0,0,0,,0.6589098023813361,2.5327173992786918,False,1.2093868,0.61400074,,2,11,False,0.39674770000000004,0.53991,0.42341173,0.90710735,-116.30461000000001,20.922037,-41.51082,26.277267,87,1259.1927489278175,2.9350648775440984,17.774539528506253,NOT_AVAILABLE,176.74004589756262,-48.78198516094473,42.57907857311209,-16.151578268425027
