,id,source_id,asassn_name,other_names,raj2000,dej2000,l,b,mean_vmag,amplitude,period,variable_type,class_probability,lksl_statistic,rfr_score,epoch_hjd,gdr2_id,phot_g_mean_mag,e_phot_g_mean_mag,phot_bp_mean_mag,e_phot_bp_mean_mag,phot_rp_mean_mag,e_phot_rp_mean_mag,bp_rp,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,vt,dist,allwise_id,j_mag,e_j_mag,h_mag,e_h_mag,k_mag,e_k_mag,w1_mag,e_w1_mag,w2_mag,e_w2_mag,w3_mag,e_w3_mag,w4_mag,e_w4_mag,j_k,w1_w2,w3_w4,apass_dr9_id,apass_vmag,e_apass_vmag,apass_bmag,e_apass_bmag,apass_gpmag,e_apass_gpmag,apass_rpmag,e_apass_rpmag,apass_ipmag,e_apass_ipmag,b_v,e_b_v,vector_x,vector_y,vector_z,reference,periodic,classified,asassn_discovery,created_at,updated_at,edr3_source_id,galex_id,FUVmag,e_FUVmag,NUVmag,e_NUVmag,tic_id,pm,ruwe
354,0022e81f-f590-5ad8-bd95-a3c7f6eba890,AP28754289,ASASSN-V J181750.74-190247.7,,274.4614,-19.046570000000003,12.230080000000001,-1.4862799999999998,11.14,0.1,395.51894369999997,SR,0.98,0.78,0.6,2457923.69035,4094797080998246912,9.976467,0.002806,11.319251,0.0029690000000000003,8.847501,0.0038200000000000005,2.47175,0.4741,0.0538,8.8091,2.571,0.064,-0.068,0.047,6.25133239201745,1950.11255,J181750.76-190247.5,6.766,0.019,5.852,0.038,5.506,0.031,5.369,0.17,5.27,0.064,5.343,0.017,5.289,0.045,1.26,0.099,0.054000000000000006,28754289,11.048,0.081,13.078,0.054000000000000006,12.093,0.022000000000000002,10.299000000000001,0.098,9.469,0.0,2.03,4.041,0.0735288776262769,-0.942389490094482,-0.326336564170308,The ASAS-SN Catalog of Variable Stars: V,True,True,True,2019-05-23 08:41:41 UTC,2021-08-05 18:07:13 UTC,EDR3 4094797080998246912,,,,,,TIC 244669195,2.572,1.7519999999999998
