,id,source_id,asassn_name,other_names,raj2000,dej2000,l,b,mean_vmag,amplitude,period,variable_type,class_probability,lksl_statistic,rfr_score,epoch_hjd,gdr2_id,phot_g_mean_mag,e_phot_g_mean_mag,phot_bp_mean_mag,e_phot_bp_mean_mag,phot_rp_mean_mag,e_phot_rp_mean_mag,bp_rp,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,vt,dist,allwise_id,j_mag,e_j_mag,h_mag,e_h_mag,k_mag,e_k_mag,w1_mag,e_w1_mag,w2_mag,e_w2_mag,w3_mag,e_w3_mag,w4_mag,e_w4_mag,j_k,w1_w2,w3_w4,apass_dr9_id,apass_vmag,e_apass_vmag,apass_bmag,e_apass_bmag,apass_gpmag,e_apass_gpmag,apass_rpmag,e_apass_rpmag,apass_ipmag,e_apass_ipmag,b_v,e_b_v,vector_x,vector_y,vector_z,reference,periodic,classified,asassn_discovery,created_at,updated_at,edr3_source_id,galex_id,FUVmag,e_FUVmag,NUVmag,e_NUVmag,tic_id,pm,ruwe
246,001897cd-1df6-50b5-b5f4-550f0af836a0,AP47891461,ASASSN-V J173150.06-670423.1,Gaia5813081524682776832,262.95857,-67.07307,325.52772000000004,-17.57459,13.13,0.2,0.48897570000000007,VAR,0.833,0.09,0.95,2457973.58745,5813082280583458816,18.617334,0.012664,,,,,,,,,,,,,,3485.81152,J173150.22-670424.9,14.005,,13.75,,14.1,0.094,13.33,0.027000000000000003,13.776,0.031,12.62,,9.152000000000001,,-0.095,-0.446,3.468,47891461,14.325,0.145,14.809000000000001,0.162,,,,,,,0.484,0.075,-0.0477546137750621,-0.386618752383403,-0.921002408883221,The ASAS-SN Catalog of Variable Stars: V,True,True,False,2019-05-23 08:41:38 UTC,2021-08-05 16:27:54 UTC,EDR3 5813082280583458432,,,,,,TIC 515011253,,
