id,star_id,hjd,camera,mag,mag_err,flux,flux_err,created_at,updated_at
05cbb30b-5a44-5857-b8b9-6e4f2b9df518,65f4e309-c4b2-569a-b734-06adb6d6c0c0,2457161.89895,bf,15.23,0.0472,3.105,0.135,2019-04-16 17:19:28 UTC,2019-04-16 17:19:28 UTC
071b7013-41da-5e67-af42-095fe25e8dba,65f4e309-c4b2-569a-b734-06adb6d6c0c0,2457327.66028,be,17.687,99.99,0.047,0.065,2019-04-16 17:19:21 UTC,2019-04-16 17:19:21 UTC
071f1e5f-ecf8-5adb-ad26-18406db80d20,65f4e309-c4b2-569a-b734-06adb6d6c0c0,2456809.85776,be,18.035,99.99,-0.091,0.047,2019-04-16 17:19:25 UTC,2019-04-16 17:19:25 UTC
07227883-1311-57c6-a506-37ce814308ec,65f4e309-c4b2-569a-b734-06adb6d6c0c0,2457178.84944,be,16.676,99.99,0.519,0.164,2019-04-16 17:19:12 UTC,2019-04-16 17:19:12 UTC
07741d13-9722-5a08-bf70-c29a69098f47,65f4e309-c4b2-569a-b734-06adb6d6c0c0,2458010.74535,be,17.765,99.99,0.033,0.06,2019-04-16 17:19:12 UTC,2019-04-16 17:19:12 UTC
07dc84c1-6fd6-57dd-93ca-d9b60df76749,65f4e309-c4b2-569a-b734-06adb6d6c0c0,2457329.68795,bf,15.201,0.04624,3.188,0.136,2019-04-16 17:19:19 UTC,2019-04-16 17:19:19 UTC
08488742-45e8-5dcf-831f-101c73a392a7,65f4e309-c4b2-569a-b734-06adb6d6c0c0,2457713.68634,be,17.755,99.99,0.029,0.061,2019-04-16 17:19:32 UTC,2019-04-16 17:19:32 UTC
0891cec1-432c-5421-a9c4-03e2e8b75462,65f4e309-c4b2-569a-b734-06adb6d6c0c0,2457287.64685,bf,14.465,0.02915,6.279,0.168,2019-04-16 17:19:25 UTC,2019-04-16 17:19:25 UTC
092d2bfd-4d4b-515a-bbcc-159c49b983bf,65f4e309-c4b2-569a-b734-06adb6d6c0c0,2458120.5553,be,16.653,99.99,0.072,0.167,2019-04-16 17:19:04 UTC,2019-04-16 17:19:04 UTC
0a2cba8f-db9e-55ba-b44d-3cd0463da322,65f4e309-c4b2-569a-b734-06adb6d6c0c0,2457234.71416,bf,14.556,0.03062,5.772,0.163,2019-04-16 17:19:19 UTC,2019-04-16 17:19:19 UTC
0ae8af82-143d-521c-be1f-988f2e75280b,65f4e309-c4b2-569a-b734-06adb6d6c0c0,2457719.56157,be,17.824,99.99,0.039,0.057,2019-04-16 17:19:46 UTC,2019-04-16 17:19:46 UTC
0bc62fdb-6cef-5d3b-9581-3bf0fccbbd65,65f4e309-c4b2-569a-b734-06adb6d6c0c0,2457355.66182,be,17.272,99.99,-0.086,0.095,2019-04-16 17:19:27 UTC,2019-04-16 17:19:27 UTC
0c5a9906-6476-59e7-a2dd-14e687822106,65f4e309-c4b2-569a-b734-06adb6d6c0c0,2458367.92154,bf,14.693,0.03313,5.088,0.155,2019-04-16 17:19:16 UTC,2019-04-16 17:19:16 UTC
0cbd463c-ae26-5166-a573-cd51618564e3,65f4e309-c4b2-569a-b734-06adb6d6c0c0,2458360.75409,bf,15.224,0.047,3.12,0.135,2019-04-16 17:19:45 UTC,2019-04-16 17:19:45 UTC
0d2c9414-e131-543a-97df-b784c7f51ee3,65f4e309-c4b2-569a-b734-06adb6d6c0c0,2458076.68252,be,17.774,99.99,-0.002,0.06,2019-04-16 17:19:17 UTC,2019-04-16 17:19:17 UTC
0e2577c7-c87a-5316-8a50-9cd7b4b6b709,65f4e309-c4b2-569a-b734-06adb6d6c0c0,2456952.77292,be,17.668,99.99,0.21,0.066,2019-04-16 17:18:57 UTC,2019-04-16 17:18:57 UTC
0e6a0377-6b85-5636-9122-ebefd6ecfe01,65f4e309-c4b2-569a-b734-06adb6d6c0c0,2457974.66475,be,17.035,99.99,0.133,0.118,2019-04-16 17:19:10 UTC,2019-04-16 17:19:10 UTC
0ef1ff6f-5572-5dc7-96cf-2a8788279734,65f4e309-c4b2-569a-b734-06adb6d6c0c0,2458022.57995,be,17.652,99.99,0.143,0.067,2019-04-16 17:19:37 UTC,2019-04-16 17:19:37 UTC
1045acb4-e951-5587-b0b4-bc648ea582ea,65f4e309-c4b2-569a-b734-06adb6d6c0c0,2457356.60593,be,17.827,99.99,0.182,0.057,2019-04-16 17:19:25 UTC,2019-04-16 17:19:25 UTC
112fd657-3934-5925-8c22-3fc9b27c1a31,65f4e309-c4b2-569a-b734-06adb6d6c0c0,2457716.69351,bf,14.433,0.02868,6.468,0.171,2019-04-16 17:19:25 UTC,2019-04-16 17:19:25 UTC
11dd63e0-64f8-591a-8090-2ba2588ecfed,65f4e309-c4b2-569a-b734-06adb6d6c0c0,2457014.55211,bf,14.875,0.03709,4.304,0.147,2019-04-16 17:19:37 UTC,2019-04-16 17:19:37 UTC
12254ea1-96e7-5de8-ab83-8db4892c093b,65f4e309-c4b2-569a-b734-06adb6d6c0c0,2457945.76756,bf,15.152,0.04468,3.334,0.137,2019-04-16 17:19:37 UTC,2019-04-16 17:19:37 UTC
1296049d-2add-5d7b-b466-e0b619f1a517,65f4e309-c4b2-569a-b734-06adb6d6c0c0,2457339.70921,be,17.909,99.99,-0.01,0.053,2019-04-16 17:19:05 UTC,2019-04-16 17:19:05 UTC
12b9e50f-fe3d-5b7f-ade2-9eaf4e171b93,65f4e309-c4b2-569a-b734-06adb6d6c0c0,2456847.75499,be,17.472,99.99,0.068,0.079,2019-04-16 17:19:27 UTC,2019-04-16 17:19:27 UTC
1329fe2b-c3b3-505f-87c3-f5560db740e1,65f4e309-c4b2-569a-b734-06adb6d6c0c0,2457266.61496,bf,14.649,0.03228,5.302,0.157,2019-04-16 17:19:44 UTC,2019-04-16 17:19:44 UTC
132eb33a-cad9-538a-abb3-7e02f62a342a,65f4e309-c4b2-569a-b734-06adb6d6c0c0,2458108.6443,bf,15.456,0.05551,2.522,0.129,2019-04-16 17:19:28 UTC,2019-04-16 17:19:28 UTC
13cf148b-d18b-5319-99a1-cc246d628837,65f4e309-c4b2-569a-b734-06adb6d6c0c0,2456838.81068,be,17.91,99.99,-0.086,0.053,2019-04-16 17:19:04 UTC,2019-04-16 17:19:04 UTC
13e64ad2-f4e0-5aa3-b847-a9e2dde430d6,65f4e309-c4b2-569a-b734-06adb6d6c0c0,2458019.66078,bf,15.048,0.0416,3.671,0.14,2019-04-16 17:19:28 UTC,2019-04-16 17:19:28 UTC
142f30ee-9ed6-5ae4-8729-be090f09b59d,65f4e309-c4b2-569a-b734-06adb6d6c0c0,2458032.73913,be,16.993,99.99,-0.392,0.122,2019-04-16 17:19:17 UTC,2019-04-16 17:19:17 UTC
14992dab-0960-5384-9758-c43d392f270d,65f4e309-c4b2-569a-b734-06adb6d6c0c0,2457971.74666,bf,14.67,0.03268,5.198,0.156,2019-04-16 17:19:10 UTC,2019-04-16 17:19:10 UTC
1549d3e9-44d7-5c9f-9da9-998bb4d3fd82,65f4e309-c4b2-569a-b734-06adb6d6c0c0,2458075.64769,bf,15.356,0.05164,2.764,0.131,2019-04-16 17:19:28 UTC,2019-04-16 17:19:28 UTC
154fc711-3229-5e1f-8ab8-4e7a68021c86,65f4e309-c4b2-569a-b734-06adb6d6c0c0,2457722.64278,be,17.978,99.99,-0.014,0.049,2019-04-16 17:19:21 UTC,2019-04-16 17:19:21 UTC
15ddae6c-43d3-517e-9114-3af497b30bee,65f4e309-c4b2-569a-b734-06adb6d6c0c0,2456955.59442,be,17.613,99.99,0.127,0.069,2019-04-16 17:19:28 UTC,2019-04-16 17:19:28 UTC
1629d75f-2a09-5a7f-b0b3-4bc2e1d595f2,65f4e309-c4b2-569a-b734-06adb6d6c0c0,2457947.80271,be,17.251,99.99,-0.019,0.097,2019-04-16 17:19:25 UTC,2019-04-16 17:19:25 UTC
16fb3420-eaab-54c1-9f08-ba2386a3c443,65f4e309-c4b2-569a-b734-06adb6d6c0c0,2457276.85451,bf,15.311,0.05,2.88,0.132,2019-04-16 17:19:28 UTC,2019-04-16 17:19:28 UTC
17597dbb-1f5f-5e86-bfe4-3cc00578d91b,65f4e309-c4b2-569a-b734-06adb6d6c0c0,2457141.90816,be,17.477,99.99,0.37,0.078,2019-04-16 17:19:44 UTC,2019-04-16 17:19:44 UTC
18191a61-817b-56c0-aee8-0aab4988a470,65f4e309-c4b2-569a-b734-06adb6d6c0c0,2457032.57646,bf,15.305,0.04978,2.897,0.133,2019-04-16 17:19:37 UTC,2019-04-16 17:19:37 UTC
1894d405-8b35-5883-9773-cdd481771a0e,65f4e309-c4b2-569a-b734-06adb6d6c0c0,2457735.61733,be,16.937,99.99,0.281,0.129,2019-04-16 17:19:19 UTC,2019-04-16 17:19:19 UTC
18d21d25-bd76-5d81-8004-8327df3640b3,65f4e309-c4b2-569a-b734-06adb6d6c0c0,2456808.8537,be,17.747,99.99,-0.036,0.061,2019-04-16 17:19:19 UTC,2019-04-16 17:19:19 UTC
18f817d9-33c6-5a8a-8904-aa8e05cc7505,65f4e309-c4b2-569a-b734-06adb6d6c0c0,2458344.86211,bf,15.222,0.04693,3.126,0.135,2019-04-16 17:19:32 UTC,2019-04-16 17:19:32 UTC
18fecf63-5a03-5d50-b51c-a45baa5b4903,65f4e309-c4b2-569a-b734-06adb6d6c0c0,2458088.57877,be,16.977,99.99,0.174,0.124,2019-04-16 17:19:21 UTC,2019-04-16 17:19:21 UTC
19c635d8-3823-5bfc-b9a6-b8231cc3936d,65f4e309-c4b2-569a-b734-06adb6d6c0c0,2457690.51232,be,17.657,99.99,0.193,0.066,2019-04-16 17:19:45 UTC,2019-04-16 17:19:45 UTC
1adbb5eb-c8e6-5e77-b837-4b4322f9a5d6,65f4e309-c4b2-569a-b734-06adb6d6c0c0,2457760.57636,bf,14.879,0.03719,4.289,0.147,2019-04-16 17:19:28 UTC,2019-04-16 17:19:28 UTC
1b68e0ba-2a3b-5897-b639-4e5eec96c380,65f4e309-c4b2-569a-b734-06adb6d6c0c0,2456884.76422,bf,14.71,0.03347,5.012,0.154,2019-04-16 17:19:44 UTC,2019-04-16 17:19:44 UTC
1c66b75a-b0d9-52aa-b86b-91227aa745eb,65f4e309-c4b2-569a-b734-06adb6d6c0c0,2456836.8172,bf,15.255,0.04804,3.034,0.134,2019-04-16 17:19:32 UTC,2019-04-16 17:19:32 UTC
1d204adb-dddc-53b8-b1a2-3f64591be3fb,65f4e309-c4b2-569a-b734-06adb6d6c0c0,2457756.54847,be,17.944,99.99,-0.015,0.051,2019-04-16 17:19:28 UTC,2019-04-16 17:19:28 UTC
1eb73e1b-5ced-5c4a-9018-0e96c5076a7b,65f4e309-c4b2-569a-b734-06adb6d6c0c0,2457694.58463,bf,14.869,0.03695,4.329,0.147,2019-04-16 17:19:28 UTC,2019-04-16 17:19:28 UTC
1f38a922-f65e-5973-b020-ed5d3ac35f54,65f4e309-c4b2-569a-b734-06adb6d6c0c0,2457407.53898,bf,15.429,0.05443,2.584,0.129,2019-04-16 17:19:28 UTC,2019-04-16 17:19:28 UTC
1f61ab05-5f2d-584e-83fe-3af51923add5,65f4e309-c4b2-569a-b734-06adb6d6c0c0,2457675.63551,be,16.858,99.99,-0.457,0.139,2019-04-16 17:19:34 UTC,2019-04-16 17:19:34 UTC
1fe3cf06-ba98-504e-9432-f90aced0b9f3,65f4e309-c4b2-569a-b734-06adb6d6c0c0,2458077.72935,bf,15.035,0.04123,3.714,0.141,2019-04-16 17:19:04 UTC,2019-04-16 17:19:04 UTC
1ffe82bb-f71b-5857-ba8d-51d55b4bc625,65f4e309-c4b2-569a-b734-06adb6d6c0c0,2457951.81121,bf,14.473,0.02928,6.232,0.168,2019-04-16 17:19:28 UTC,2019-04-16 17:19:28 UTC
2018b44a-c422-5813-a2b4-d0f336ad8b89,65f4e309-c4b2-569a-b734-06adb6d6c0c0,2457691.56417,be,17.771,99.99,-0.066,0.06,2019-04-16 17:19:17 UTC,2019-04-16 17:19:17 UTC
22001332-e004-5535-922b-9a7dd5b680e6,65f4e309-c4b2-569a-b734-06adb6d6c0c0,2458034.76546,bf,15.285,0.04908,2.95,0.133,2019-04-16 17:19:17 UTC,2019-04-16 17:19:17 UTC
22d51595-4478-5fce-9220-43aca617829d,65f4e309-c4b2-569a-b734-06adb6d6c0c0,2457749.57486,be,17.865,99.99,0.003,0.055,2019-04-16 17:19:20 UTC,2019-04-16 17:19:20 UTC
22dcf7e7-3318-5ce3-a5fe-6224639ab424,65f4e309-c4b2-569a-b734-06adb6d6c0c0,2457967.89303,be,18.043,99.99,-0.099,0.047,2019-04-16 17:19:25 UTC,2019-04-16 17:19:25 UTC
230156d0-6a73-5c59-bf42-cd73a9e9e8dd,65f4e309-c4b2-569a-b734-06adb6d6c0c0,2456938.6637,bf,15.353,0.05153,2.77,0.131,2019-04-16 17:19:27 UTC,2019-04-16 17:19:27 UTC
23a45ec6-83be-506e-a92c-063c3318f086,65f4e309-c4b2-569a-b734-06adb6d6c0c0,2458094.52383,be,17.424,99.99,0.093,0.082,2019-04-16 17:19:27 UTC,2019-04-16 17:19:27 UTC
24695876-9809-5d3b-bae8-7bf8f4c9aa3e,65f4e309-c4b2-569a-b734-06adb6d6c0c0,2457166.88892,bf,15.227,0.0471,3.112,0.135,2019-04-16 17:19:25 UTC,2019-04-16 17:19:25 UTC
248f5fb3-48b2-53c9-81a7-b438252a390d,65f4e309-c4b2-569a-b734-06adb6d6c0c0,2457968.66291,be,17.408,99.99,0.194,0.084,2019-04-16 17:19:05 UTC,2019-04-16 17:19:05 UTC
26ecd70e-7bed-5e95-8060-3e0339365140,65f4e309-c4b2-569a-b734-06adb6d6c0c0,2458047.63471,be,17.679,99.99,0.056,0.065,2019-04-16 17:19:27 UTC,2019-04-16 17:19:27 UTC
275ab3d8-0e0c-58da-8546-8f033a89a6bf,65f4e309-c4b2-569a-b734-06adb6d6c0c0,2458096.57961,bf,15.172,0.04531,3.275,0.137,2019-04-16 17:19:34 UTC,2019-04-16 17:19:34 UTC
2786d5e5-9a0d-5aa3-be1b-b9e3b85292d7,65f4e309-c4b2-569a-b734-06adb6d6c0c0,2457985.87265,bf,15.315,0.05014,2.871,0.132,2019-04-16 17:19:43 UTC,2019-04-16 17:19:43 UTC
28b745e6-0369-5f61-ac2c-f526f2f3c66e,65f4e309-c4b2-569a-b734-06adb6d6c0c0,2458099.6196,be,17.474,99.99,0.055,0.079,2019-04-16 17:19:25 UTC,2019-04-16 17:19:25 UTC
29448a61-f2d1-5da0-817b-6064cdff7c99,65f4e309-c4b2-569a-b734-06adb6d6c0c0,2458074.69234,be,17.745,99.99,-0.132,0.061,2019-04-16 17:19:12 UTC,2019-04-16 17:19:12 UTC
2a0b42cf-d909-5f5e-9934-34eb2223f9cd,65f4e309-c4b2-569a-b734-06adb6d6c0c0,2457914.84472,be,16.842,99.99,0.466,0.141,2019-04-16 17:19:17 UTC,2019-04-16 17:19:17 UTC
2ba6b4a9-28d9-5d3e-8230-dde0262ded73,65f4e309-c4b2-569a-b734-06adb6d6c0c0,2458048.64679,be,17.819,99.99,-0.003,0.057,2019-04-16 17:18:57 UTC,2019-04-16 17:18:57 UTC
2bcd66a6-62a8-5c72-ba92-063f435629b1,65f4e309-c4b2-569a-b734-06adb6d6c0c0,2457367.67294,bf,15.208,0.04647,3.167,0.135,2019-04-16 17:19:16 UTC,2019-04-16 17:19:16 UTC
2c6b99ec-4147-5cb2-b163-cfc614028380,65f4e309-c4b2-569a-b734-06adb6d6c0c0,2457233.66057,be,16.646,99.99,0.32,0.168,2019-04-16 17:19:21 UTC,2019-04-16 17:19:21 UTC
301b4120-90f0-57c2-9a24-f78ad63571fe,65f4e309-c4b2-569a-b734-06adb6d6c0c0,2456975.60227,bf,15.197,0.04611,3.201,0.136,2019-04-16 17:19:37 UTC,2019-04-16 17:19:37 UTC
302b9613-4be1-5ffd-8f4a-38f6eef63549,65f4e309-c4b2-569a-b734-06adb6d6c0c0,2457384.57478,be,17.448,99.99,-0.019,0.08,2019-04-16 17:19:12 UTC,2019-04-16 17:19:12 UTC
3155366b-b597-5130-a835-053174dc33af,65f4e309-c4b2-569a-b734-06adb6d6c0c0,2457188.82367,bf,14.834,0.03613,4.468,0.149,2019-04-16 17:19:17 UTC,2019-04-16 17:19:17 UTC
31b312eb-ffa5-5b75-a1d4-2e7aa5d6f180,65f4e309-c4b2-569a-b734-06adb6d6c0c0,2458095.56707,be,17.866,99.99,-0.071,0.055,2019-04-16 17:19:32 UTC,2019-04-16 17:19:32 UTC
31f36c2f-57b5-578c-984a-c76b56f03795,65f4e309-c4b2-569a-b734-06adb6d6c0c0,2458118.56034,be,16.868,99.99,0.177,0.137,2019-04-16 17:19:44 UTC,2019-04-16 17:19:44 UTC
32970116-8525-5e15-9896-2486cac1353f,65f4e309-c4b2-569a-b734-06adb6d6c0c0,2456852.79396,be,17.082,99.99,0.266,0.113,2019-04-16 17:19:04 UTC,2019-04-16 17:19:04 UTC
32e6a982-5341-5865-81b1-ad54b94db411,65f4e309-c4b2-569a-b734-06adb6d6c0c0,2457682.59346,be,17.984,99.99,-0.064,0.049,2019-04-16 17:19:43 UTC,2019-04-16 17:19:43 UTC
334dc7c4-4181-56f8-a192-285446b1cf7b,65f4e309-c4b2-569a-b734-06adb6d6c0c0,2457308.70375,bf,14.393,0.0281,6.711,0.174,2019-04-16 17:19:16 UTC,2019-04-16 17:19:16 UTC
33cf6305-7bc3-5835-9c3f-e012fd36fee0,65f4e309-c4b2-569a-b734-06adb6d6c0c0,2456939.61801,be,16.917,99.99,0.073,0.131,2019-04-16 17:19:10 UTC,2019-04-16 17:19:10 UTC
33fb03e8-d186-5fa9-a248-60218cab4494,65f4e309-c4b2-569a-b734-06adb6d6c0c0,2458095.67938,bf,14.363,0.02769,6.9,0.176,2019-04-16 17:19:28 UTC,2019-04-16 17:19:28 UTC
340859a6-8cdc-5248-8f34-d0a59a37b7d5,65f4e309-c4b2-569a-b734-06adb6d6c0c0,2456859.80368,bf,14.516,0.02995,5.991,0.165,2019-04-16 17:19:25 UTC,2019-04-16 17:19:25 UTC
340cbb3e-0619-5394-8420-ee3b753dfe0a,65f4e309-c4b2-569a-b734-06adb6d6c0c0,2457701.64908,be,17.265,99.99,0.269,0.095,2019-04-16 17:19:16 UTC,2019-04-16 17:19:16 UTC
34e8c900-352a-536e-be91-678bf367b83b,65f4e309-c4b2-569a-b734-06adb6d6c0c0,2458383.77349,bf,14.832,0.03609,4.477,0.149,2019-04-16 17:19:10 UTC,2019-04-16 17:19:10 UTC
35ec7714-0813-5b40-8450-cfe2af1bd931,65f4e309-c4b2-569a-b734-06adb6d6c0c0,2456791.8846,bf,15.123,0.04379,3.425,0.138,2019-04-16 17:19:25 UTC,2019-04-16 17:19:25 UTC
367a0065-92ea-5ad0-a63d-7c96223647f4,65f4e309-c4b2-569a-b734-06adb6d6c0c0,2457709.62116,be,16.962,99.99,0.111,0.126,2019-04-16 17:19:17 UTC,2019-04-16 17:19:17 UTC
369a38f4-4182-55d2-ba47-6c9e02ef3c72,65f4e309-c4b2-569a-b734-06adb6d6c0c0,2457401.56697,bf,14.996,0.04016,3.85,0.142,2019-04-16 17:19:27 UTC,2019-04-16 17:19:27 UTC
36d3cfda-50c2-5f33-b66c-06a1f82f1801,65f4e309-c4b2-569a-b734-06adb6d6c0c0,2457248.66532,bf,15.185,0.04573,3.234,0.136,2019-04-16 17:19:17 UTC,2019-04-16 17:19:17 UTC
37270076-0d14-5820-9c92-7f2ce008fda4,65f4e309-c4b2-569a-b734-06adb6d6c0c0,2457555.78947,be,17.231,99.99,0.195,0.098,2019-04-16 17:19:16 UTC,2019-04-16 17:19:16 UTC
37e8c3c0-42ed-5603-b2fb-4027d5a310e4,65f4e309-c4b2-569a-b734-06adb6d6c0c0,2457545.8627,bf,15.241,0.04757,3.073,0.134,2019-04-16 17:19:28 UTC,2019-04-16 17:19:28 UTC
37e9e591-119a-56c6-b3b3-38405546e623,65f4e309-c4b2-569a-b734-06adb6d6c0c0,2458375.7252,bf,14.568,0.03082,5.711,0.162,2019-04-16 17:19:20 UTC,2019-04-16 17:19:20 UTC
38437e13-156a-56c1-8273-ef5f7ffeb50b,65f4e309-c4b2-569a-b734-06adb6d6c0c0,2457021.59569,bf,15.171,0.04528,3.276,0.136,2019-04-16 17:19:34 UTC,2019-04-16 17:19:34 UTC
3880208b-ba38-576a-b153-82e73f2df300,65f4e309-c4b2-569a-b734-06adb6d6c0c0,2457220.6995,be,17.999,99.99,-0.017,0.048,2019-04-16 17:19:43 UTC,2019-04-16 17:19:43 UTC
3a86fd8b-a73a-5a60-a9ad-5130c303a5e4,65f4e309-c4b2-569a-b734-06adb6d6c0c0,2456828.87143,bf,15.152,0.04468,3.335,0.137,2019-04-16 17:18:57 UTC,2019-04-16 17:18:57 UTC
3b0335ab-b499-5168-8c97-29ffaf2d4f95,65f4e309-c4b2-569a-b734-06adb6d6c0c0,2457041.54624,bf,15.286,0.04911,2.947,0.133,2019-04-16 17:19:28 UTC,2019-04-16 17:19:28 UTC
3b549505-08b6-5d35-826d-00d117248efc,65f4e309-c4b2-569a-b734-06adb6d6c0c0,2457690.71267,bf,14.989,0.03998,3.874,0.142,2019-04-16 17:19:32 UTC,2019-04-16 17:19:32 UTC
3be58f60-bef6-59db-a93d-c71cc025e014,65f4e309-c4b2-569a-b734-06adb6d6c0c0,2457774.54932,bf,15.265,0.04838,3.006,0.134,2019-04-16 17:19:21 UTC,2019-04-16 17:19:21 UTC
3c4d1e78-7b35-568b-84e7-42b2aa716f2e,65f4e309-c4b2-569a-b734-06adb6d6c0c0,2457151.88528,be,17.246,99.99,0.322,0.097,2019-04-16 17:19:21 UTC,2019-04-16 17:19:21 UTC
3d1ef701-5195-5d57-8033-e992edd0f8ba,65f4e309-c4b2-569a-b734-06adb6d6c0c0,2457576.79795,bf,14.521,0.03003,5.963,0.165,2019-04-16 17:19:19 UTC,2019-04-16 17:19:19 UTC
3d32013c-4cb1-5051-9252-4c7a383ea560,65f4e309-c4b2-569a-b734-06adb6d6c0c0,2458102.60903,be,17.828,99.99,-0.042,0.057,2019-04-16 17:19:20 UTC,2019-04-16 17:19:20 UTC
3e35fa47-0f2f-5fad-affe-81c72bf44766,65f4e309-c4b2-569a-b734-06adb6d6c0c0,2457373.66142,bf,14.783,0.035,4.686,0.151,2019-04-16 17:19:45 UTC,2019-04-16 17:19:45 UTC
3f00f48c-fb4a-5fbd-bde8-0758719ea562,65f4e309-c4b2-569a-b734-06adb6d6c0c0,2457559.77872,be,16.643,99.99,0.205,0.169,2019-04-16 17:19:28 UTC,2019-04-16 17:19:28 UTC
3f222820-772f-52f3-8015-67d3cf8d4cf0,65f4e309-c4b2-569a-b734-06adb6d6c0c0,2457412.53321,bf,15.204,0.04634,3.18,0.136,2019-04-16 17:19:25 UTC,2019-04-16 17:19:25 UTC
3f9ac0bf-6083-5c4a-a989-7243b5bebbce,65f4e309-c4b2-569a-b734-06adb6d6c0c0,2457206.73325,be,16.733,99.99,0.466,0.155,2019-04-16 17:19:25 UTC,2019-04-16 17:19:25 UTC
3fc53b09-d9c3-58ac-85c8-8b6978090ff0,65f4e309-c4b2-569a-b734-06adb6d6c0c0,2457150.91312,bf,15.183,0.04566,3.241,0.136,2019-04-16 17:19:25 UTC,2019-04-16 17:19:25 UTC
4158f91a-a0d9-5901-8560-6b7565ea25f8,65f4e309-c4b2-569a-b734-06adb6d6c0c0,2457013.55127,be,17.898,99.99,0.145,0.053,2019-04-16 17:19:25 UTC,2019-04-16 17:19:25 UTC
4286f15e-9a91-55c2-a803-76f13f0afd47,65f4e309-c4b2-569a-b734-06adb6d6c0c0,2457022.55622,be,17.523,99.99,-0.023,0.075,2019-04-16 17:19:25 UTC,2019-04-16 17:19:25 UTC
4299fda0-dc21-541b-9f01-403e6ebb7aed,65f4e309-c4b2-569a-b734-06adb6d6c0c0,2456885.74737,bf,15.16,0.04493,3.311,0.137,2019-04-16 17:19:17 UTC,2019-04-16 17:19:17 UTC
43a62011-a2e3-5df5-8397-a221fa6faf22,65f4e309-c4b2-569a-b734-06adb6d6c0c0,2457317.74644,bf,15.317,0.05021,2.866,0.132,2019-04-16 17:19:17 UTC,2019-04-16 17:19:17 UTC
447f0ea6-60a8-5497-8d3c-ad346a74d6a0,65f4e309-c4b2-569a-b734-06adb6d6c0c0,2457278.54065,be,17.681,99.99,0.025,0.065,2019-04-16 17:19:37 UTC,2019-04-16 17:19:37 UTC
454c2ccd-f1ca-5cf4-8744-222e986c1113,65f4e309-c4b2-569a-b734-06adb6d6c0c0,2457341.69501,bf,14.416,0.02843,6.566,0.172,2019-04-16 17:18:57 UTC,2019-04-16 17:18:57 UTC
4569bda6-0276-56f4-8332-1653d3f93e4d,65f4e309-c4b2-569a-b734-06adb6d6c0c0,2458352.73986,bf,15.257,0.04811,3.029,0.134,2019-04-16 17:19:21 UTC,2019-04-16 17:19:21 UTC
