id,star_id,hjd,camera,mag,mag_err,flux,flux_err,created_at,updated_at
2eb0ce06-911d-5d7b-b129-ae2a8dd12766,1d72cad8-8759-55dc-b6a2-ae0e2cff25e8,2457278.01536,bb,11.218,0.02,124.997,2.3,2019-04-16 17:41:29 UTC,2019-04-16 17:41:29 UTC
311c7e11-68e5-5bec-9900-1066f5288398,1d72cad8-8759-55dc-b6a2-ae0e2cff25e8,2456918.07313,bb,11.182,0.02,129.103,2.376,2019-04-16 17:41:49 UTC,2019-04-16 17:41:49 UTC
33c9e405-04f5-517f-8546-6cbd65da7385,1d72cad8-8759-55dc-b6a2-ae0e2cff25e8,2457697.94333,bb,11.194,0.02,127.787,2.351,2019-04-16 17:41:53 UTC,2019-04-16 17:41:53 UTC
34c418a4-2cc1-5ebd-a706-516464544494,1d72cad8-8759-55dc-b6a2-ae0e2cff25e8,2457737.81146,bb,11.209,0.02,125.979,2.318,2019-04-16 17:42:21 UTC,2019-04-16 17:42:21 UTC
361c5a06-7749-5168-bbd4-cb72b3d7fece,1d72cad8-8759-55dc-b6a2-ae0e2cff25e8,2457959.10858,bb,11.229,0.02,123.735,2.277,2019-04-16 17:42:30 UTC,2019-04-16 17:42:30 UTC
37dcf08a-6fab-5e65-aabd-3ede2ded3689,1d72cad8-8759-55dc-b6a2-ae0e2cff25e8,2456573.82847,bb,11.168,0.02,130.791,2.407,2019-04-16 17:41:57 UTC,2019-04-16 17:41:57 UTC
38588364-3032-5d03-9cf3-e8fd6f4216c7,1d72cad8-8759-55dc-b6a2-ae0e2cff25e8,2457299.0206,bb,11.206,0.02,126.285,2.324,2019-04-16 17:41:58 UTC,2019-04-16 17:41:58 UTC
3923d058-678b-5ea2-afea-4186bc2a2853,1d72cad8-8759-55dc-b6a2-ae0e2cff25e8,2457761.72223,bb,11.177,0.02,129.707,2.387,2019-04-16 17:41:42 UTC,2019-04-16 17:41:42 UTC
3a8ae9be-2bda-5987-9f2d-2a2c26803eb6,1d72cad8-8759-55dc-b6a2-ae0e2cff25e8,2458337.03716,bb,11.182,0.02,129.103,2.376,2019-04-16 17:41:49 UTC,2019-04-16 17:41:49 UTC
3ab81282-9005-5b91-a9f7-fc2f51b83871,1d72cad8-8759-55dc-b6a2-ae0e2cff25e8,2456452.06376,bb,11.188,0.02,128.466,2.364,2019-04-16 17:42:11 UTC,2019-04-16 17:42:11 UTC
3b157a94-33f9-5df9-b40f-571a147d3bb9,1d72cad8-8759-55dc-b6a2-ae0e2cff25e8,2456835.04994,bb,11.186,0.02,128.721,2.368,2019-04-16 17:41:49 UTC,2019-04-16 17:41:49 UTC
3b9f0690-e108-5f7f-9537-61dd8c71c888,1d72cad8-8759-55dc-b6a2-ae0e2cff25e8,2457669.74624,bb,11.242,0.02,122.203,2.249,2019-04-16 17:41:41 UTC,2019-04-16 17:41:41 UTC
3bc2b676-99ae-51c0-a865-0a63c9d56513,1d72cad8-8759-55dc-b6a2-ae0e2cff25e8,2457176.09544,bb,11.203,0.02,126.736,2.332,2019-04-16 17:41:32 UTC,2019-04-16 17:41:32 UTC
3be604b0-5ba3-5052-b1d0-91e0e0f090bb,1d72cad8-8759-55dc-b6a2-ae0e2cff25e8,2456491.95349,bb,11.173,0.02,130.183,2.395,2019-04-16 17:41:49 UTC,2019-04-16 17:41:49 UTC
3d4a7d35-9f08-5af6-a819-49ca70e6527f,1d72cad8-8759-55dc-b6a2-ae0e2cff25e8,2456876.91517,bb,11.186,0.02,128.662,2.367,2019-04-16 17:41:41 UTC,2019-04-16 17:41:41 UTC
3db303f3-65a2-569c-b701-dea8f6d9bcfe,1d72cad8-8759-55dc-b6a2-ae0e2cff25e8,2456532.9628,bb,11.14,0.02,134.296,2.471,2019-04-16 17:41:32 UTC,2019-04-16 17:41:32 UTC
3e1320b2-8cc7-5bd3-96fe-6f65905b8d40,1d72cad8-8759-55dc-b6a2-ae0e2cff25e8,2456892.9726,bb,11.18,0.02,129.348,2.38,2019-04-16 17:41:41 UTC,2019-04-16 17:41:41 UTC
3f3c76ec-aac5-5733-afcc-17316cfebde0,1d72cad8-8759-55dc-b6a2-ae0e2cff25e8,2457637.04569,bb,11.191,0.02,128.032,2.356,2019-04-16 17:41:42 UTC,2019-04-16 17:41:42 UTC
3fc6fa9d-f6fc-5fd1-9dde-f2afac36c79a,1d72cad8-8759-55dc-b6a2-ae0e2cff25e8,2457574.02168,bb,11.204,0.02,126.542,2.328,2019-04-16 17:41:53 UTC,2019-04-16 17:41:53 UTC
418c66f4-2881-5bb9-9456-8a6a4da3ea4c,1d72cad8-8759-55dc-b6a2-ae0e2cff25e8,2458348.99839,bb,11.206,0.02,126.346,2.325,2019-04-16 17:41:23 UTC,2019-04-16 17:41:23 UTC
43d2c559-366b-5f40-941c-c23db50fe417,1d72cad8-8759-55dc-b6a2-ae0e2cff25e8,2457318.85648,bb,11.199,0.02,127.193,2.34,2019-04-16 17:42:22 UTC,2019-04-16 17:42:22 UTC
45bc7f2a-f1b1-5264-97a8-231658eab598,1d72cad8-8759-55dc-b6a2-ae0e2cff25e8,2457996.93176,bb,11.201,0.02,126.895,2.335,2019-04-16 17:41:23 UTC,2019-04-16 17:41:23 UTC
45e5094d-e89d-54fb-b122-4522edaa6e3e,1d72cad8-8759-55dc-b6a2-ae0e2cff25e8,2456984.7726,bb,11.168,0.02,130.877,2.408,2019-04-16 17:42:22 UTC,2019-04-16 17:42:22 UTC
47f270b6-d825-542d-bcda-ede521f0609e,1d72cad8-8759-55dc-b6a2-ae0e2cff25e8,2456788.10896,bb,11.201,0.02,126.921,2.335,2019-04-16 17:41:57 UTC,2019-04-16 17:41:57 UTC
4a384ae2-1f7e-54e2-82f1-4494d6dae3c5,1d72cad8-8759-55dc-b6a2-ae0e2cff25e8,2457297.99471,bb,11.187,0.02,128.621,2.367,2019-04-16 17:41:23 UTC,2019-04-16 17:41:23 UTC
4b24139a-9456-5dc9-af08-ad83178249d9,1d72cad8-8759-55dc-b6a2-ae0e2cff25e8,2456814.09092,bb,11.198,0.02,127.234,2.341,2019-04-16 17:41:24 UTC,2019-04-16 17:41:24 UTC
4b57d66a-2ad8-5c0a-b61f-4a3400c29752,1d72cad8-8759-55dc-b6a2-ae0e2cff25e8,2458322.96059,bb,11.22,0.02,124.723,2.295,2019-04-16 17:42:22 UTC,2019-04-16 17:42:22 UTC
4cb40561-e7b0-5d85-b095-d9205ee427c8,1d72cad8-8759-55dc-b6a2-ae0e2cff25e8,2456973.80762,bb,11.18,0.02,129.447,2.382,2019-04-16 17:42:11 UTC,2019-04-16 17:42:11 UTC
4dbe9e71-2e8d-58ce-9852-7e081743e951,1d72cad8-8759-55dc-b6a2-ae0e2cff25e8,2456658.74353,bb,11.159,0.02,131.862,2.426,2019-04-16 17:41:41 UTC,2019-04-16 17:41:41 UTC
4dc23e55-b27f-5dfc-901e-1c05bd5639be,1d72cad8-8759-55dc-b6a2-ae0e2cff25e8,2456924.92968,bb,11.17,0.02,130.599,2.403,2019-04-16 17:41:24 UTC,2019-04-16 17:41:24 UTC
4e18b300-9e7f-546e-9665-f86d13eeab55,1d72cad8-8759-55dc-b6a2-ae0e2cff25e8,2456538.91844,bb,11.154,0.02,132.536,2.439,2019-04-16 17:42:21 UTC,2019-04-16 17:42:21 UTC
4e29dfab-1d83-59ac-9f5c-363790776088,1d72cad8-8759-55dc-b6a2-ae0e2cff25e8,2457388.75041,bb,11.203,0.02,126.659,2.331,2019-04-16 17:42:22 UTC,2019-04-16 17:42:22 UTC
4e2c3f42-06b7-5ab3-9cf5-287f18dfbb80,1d72cad8-8759-55dc-b6a2-ae0e2cff25e8,2457233.11502,bb,11.179,0.02,129.455,2.382,2019-04-16 17:41:24 UTC,2019-04-16 17:41:24 UTC
4e50e710-f9c7-521a-82cd-def2bda8d15d,1d72cad8-8759-55dc-b6a2-ae0e2cff25e8,2458079.87558,bb,11.222,0.02,124.431,2.29,2019-04-16 17:42:25 UTC,2019-04-16 17:42:25 UTC
4ebab9c5-4066-57a8-b68e-50952787f06d,1d72cad8-8759-55dc-b6a2-ae0e2cff25e8,2458299.0205,bb,11.213,0.02,125.5,2.309,2019-04-16 17:41:41 UTC,2019-04-16 17:41:41 UTC
4ef3bcd4-a2f7-565f-83a1-a1bfc99e8bf8,1d72cad8-8759-55dc-b6a2-ae0e2cff25e8,2457391.75125,bb,11.215,0.02,125.339,2.306,2019-04-16 17:41:23 UTC,2019-04-16 17:41:23 UTC
50014bd6-54e1-5c95-be04-75abf3c33608,1d72cad8-8759-55dc-b6a2-ae0e2cff25e8,2456868.99997,bb,11.172,0.02,130.395,2.399,2019-04-16 17:42:26 UTC,2019-04-16 17:42:26 UTC
51a8454b-919c-5885-adf6-a042e0090f32,1d72cad8-8759-55dc-b6a2-ae0e2cff25e8,2456460.05384,bb,11.161,0.02,131.687,2.423,2019-04-16 17:42:26 UTC,2019-04-16 17:42:26 UTC
5239278a-d94e-5b8a-afdd-304c01054edc,1d72cad8-8759-55dc-b6a2-ae0e2cff25e8,2456306.71508,bb,11.072,0.02,142.928,2.63,2019-04-16 17:41:57 UTC,2019-04-16 17:41:57 UTC
544e5eb1-dabc-52ef-8e97-fdb7a563dedf,1d72cad8-8759-55dc-b6a2-ae0e2cff25e8,2456903.9822,bb,11.158,0.02,132.063,2.43,2019-04-16 17:41:41 UTC,2019-04-16 17:41:41 UTC
556ec0d4-d79d-5cb1-b4f8-4ecc8149dcea,1d72cad8-8759-55dc-b6a2-ae0e2cff25e8,2457912.07251,bb,11.217,0.02,125.054,2.301,2019-04-16 17:41:41 UTC,2019-04-16 17:41:41 UTC
568d758d-28c3-5952-8308-a86bf0f6c1d0,1d72cad8-8759-55dc-b6a2-ae0e2cff25e8,2456462.0623,bb,11.171,0.02,130.414,2.4,2019-04-16 17:41:23 UTC,2019-04-16 17:41:23 UTC
59ac563a-358d-5944-a047-400b28ed4c92,1d72cad8-8759-55dc-b6a2-ae0e2cff25e8,2457308.89724,bb,11.175,0.02,129.982,2.392,2019-04-16 17:41:24 UTC,2019-04-16 17:41:24 UTC
5acf9d95-dd02-5df6-84c9-51e06108c6b6,1d72cad8-8759-55dc-b6a2-ae0e2cff25e8,2456820.07561,bb,11.172,0.02,130.399,2.399,2019-04-16 17:41:59 UTC,2019-04-16 17:41:59 UTC
5aec1c64-9596-58a0-85c4-b5003debfcbd,1d72cad8-8759-55dc-b6a2-ae0e2cff25e8,2457368.71118,bb,11.192,0.02,128.008,2.355,2019-04-16 17:41:33 UTC,2019-04-16 17:41:33 UTC
5c7056d3-9eb6-57cc-9a51-523705ce43ad,1d72cad8-8759-55dc-b6a2-ae0e2cff25e8,2457001.79905,bb,11.173,0.02,130.266,2.397,2019-04-16 17:41:59 UTC,2019-04-16 17:41:59 UTC
5d04d46a-b014-528b-a306-85e0ca370980,1d72cad8-8759-55dc-b6a2-ae0e2cff25e8,2458312.04435,bb,11.24,0.02,122.433,2.253,2019-04-16 17:41:32 UTC,2019-04-16 17:41:32 UTC
5e610e3c-23b6-5409-8aa6-8fc9f6e69705,1d72cad8-8759-55dc-b6a2-ae0e2cff25e8,2457038.71233,bb,11.187,0.02,128.513,2.365,2019-04-16 17:42:26 UTC,2019-04-16 17:42:26 UTC
5f76c981-6698-56d4-a14b-27bfca3adc3d,1d72cad8-8759-55dc-b6a2-ae0e2cff25e8,2457311.85236,bb,11.197,0.02,127.434,2.345,2019-04-16 17:42:25 UTC,2019-04-16 17:42:25 UTC
60e953b4-ae16-55a3-8c9a-68152b8474d4,1d72cad8-8759-55dc-b6a2-ae0e2cff25e8,2457227.02949,bb,11.227,0.02,123.954,2.281,2019-04-16 17:42:26 UTC,2019-04-16 17:42:26 UTC
6139ea27-ce9d-52d8-bca6-af0710c682b1,1d72cad8-8759-55dc-b6a2-ae0e2cff25e8,2457548.07764,bb,11.197,0.02,127.326,2.343,2019-04-16 17:41:42 UTC,2019-04-16 17:41:42 UTC
621d995b-0e88-5b99-9724-b5dda8a78557,1d72cad8-8759-55dc-b6a2-ae0e2cff25e8,2458021.95357,bb,11.229,0.02,123.697,2.276,2019-04-16 17:41:42 UTC,2019-04-16 17:41:42 UTC
63f51ba2-d76a-5bea-9d7d-9a2480a5f395,1d72cad8-8759-55dc-b6a2-ae0e2cff25e8,2457765.72362,bb,11.169,0.02,130.754,2.406,2019-04-16 17:41:53 UTC,2019-04-16 17:41:53 UTC
666cce5b-aaaa-5409-a21e-ec9dc7e8bfe0,1d72cad8-8759-55dc-b6a2-ae0e2cff25e8,2457364.83598,bb,11.191,0.02,128.078,2.357,2019-04-16 17:41:49 UTC,2019-04-16 17:41:49 UTC
67a48a9c-e406-52aa-aa0b-53964d858593,1d72cad8-8759-55dc-b6a2-ae0e2cff25e8,2457981.9971,bb,11.222,0.02,124.456,2.29,2019-04-16 17:41:49 UTC,2019-04-16 17:41:49 UTC
6851589b-1e38-5931-afe3-7ff485cbd03c,1d72cad8-8759-55dc-b6a2-ae0e2cff25e8,2457206.00879,bb,11.194,0.02,127.696,2.35,2019-04-16 17:42:26 UTC,2019-04-16 17:42:26 UTC
68cc960e-1a14-5789-a41b-e3e6c1c4f741,1d72cad8-8759-55dc-b6a2-ae0e2cff25e8,2456631.72059,bb,11.156,0.02,132.301,2.434,2019-04-16 17:41:53 UTC,2019-04-16 17:41:53 UTC
6a9cf197-58a2-575d-ace7-fd3f89fd4e93,1d72cad8-8759-55dc-b6a2-ae0e2cff25e8,2457261.99639,bb,11.15,0.02,132.985,2.447,2019-04-16 17:41:24 UTC,2019-04-16 17:41:24 UTC
6b78f977-96dc-51ae-acf9-e60391f9b0df,1d72cad8-8759-55dc-b6a2-ae0e2cff25e8,2457271.07903,bb,11.328,0.02,112.864,2.077,2019-04-16 17:42:11 UTC,2019-04-16 17:42:11 UTC
6c411a9b-ee99-5e10-ba26-9607de50f3b1,1d72cad8-8759-55dc-b6a2-ae0e2cff25e8,2457992.85081,bb,11.225,0.02,124.159,2.285,2019-04-16 17:42:26 UTC,2019-04-16 17:42:26 UTC
6c77e5d3-7013-5928-8281-32a059c84495,1d72cad8-8759-55dc-b6a2-ae0e2cff25e8,2457380.70608,bb,11.169,0.02,130.651,2.404,2019-04-16 17:41:32 UTC,2019-04-16 17:41:32 UTC
6c963e1f-3fc8-5ca7-a3f0-49c498626f26,1d72cad8-8759-55dc-b6a2-ae0e2cff25e8,2457323.85856,bb,11.203,0.02,126.726,2.332,2019-04-16 17:42:21 UTC,2019-04-16 17:42:21 UTC
6c9a6ef4-9880-5ae3-ae15-8900d823d087,1d72cad8-8759-55dc-b6a2-ae0e2cff25e8,2456535.06836,bb,11.158,0.02,132.094,2.431,2019-04-16 17:41:32 UTC,2019-04-16 17:41:32 UTC
6edc7e19-e04c-5408-9cfa-289f4719e5f1,1d72cad8-8759-55dc-b6a2-ae0e2cff25e8,2457356.80175,bb,11.219,0.02,124.782,2.296,2019-04-16 17:41:32 UTC,2019-04-16 17:41:32 UTC
6f20a7ff-cdca-5b3f-8c00-5d4d90b70cb6,1d72cad8-8759-55dc-b6a2-ae0e2cff25e8,2458028.89212,bb,11.207,0.02,126.222,2.322,2019-04-16 17:41:36 UTC,2019-04-16 17:41:36 UTC
722d0d31-9206-57bf-8b03-f8c4499a19f5,1d72cad8-8759-55dc-b6a2-ae0e2cff25e8,2458447.86495,bb,11.205,0.02,126.425,2.326,2019-04-16 17:41:29 UTC,2019-04-16 17:41:29 UTC
74f90f4f-c88a-51be-b549-3e5eb3e38af8,1d72cad8-8759-55dc-b6a2-ae0e2cff25e8,2456469.02618,bb,11.158,0.02,132.011,2.429,2019-04-16 17:41:33 UTC,2019-04-16 17:41:33 UTC
75e9fc47-27d7-59ba-b2d2-b549b4b929ba,1d72cad8-8759-55dc-b6a2-ae0e2cff25e8,2457003.78489,bb,11.188,0.02,128.395,2.362,2019-04-16 17:42:19 UTC,2019-04-16 17:42:19 UTC
7701f05a-61f3-59fa-9f9f-d312aa1d0238,1d72cad8-8759-55dc-b6a2-ae0e2cff25e8,2457980.08837,bb,11.2,0.02,126.992,2.337,2019-04-16 17:41:26 UTC,2019-04-16 17:41:26 UTC
79f0b31c-55f5-5a6d-bf3a-f3b599c648b0,1d72cad8-8759-55dc-b6a2-ae0e2cff25e8,2457706.83023,bb,11.217,0.02,125.098,2.302,2019-04-16 17:41:36 UTC,2019-04-16 17:41:36 UTC
7c471bf5-9ff1-5532-a9d7-1207e84f0810,1d72cad8-8759-55dc-b6a2-ae0e2cff25e8,2457917.07525,bb,11.211,0.02,125.708,2.313,2019-04-16 17:41:40 UTC,2019-04-16 17:41:40 UTC
7cf3ccd7-c491-5fe7-8b54-2ee28e7f1ea2,1d72cad8-8759-55dc-b6a2-ae0e2cff25e8,2457263.9254,bb,11.192,0.02,128.01,2.355,2019-04-16 17:42:19 UTC,2019-04-16 17:42:19 UTC
7def52f3-11fb-5590-a964-cc0f8ed2599f,1d72cad8-8759-55dc-b6a2-ae0e2cff25e8,2458430.86751,bb,11.221,0.02,124.565,2.292,2019-04-16 17:42:30 UTC,2019-04-16 17:42:30 UTC
80278f50-6158-54bb-99fe-4438804c6b20,1d72cad8-8759-55dc-b6a2-ae0e2cff25e8,2457971.98234,bb,11.182,0.02,129.198,2.377,2019-04-16 17:41:49 UTC,2019-04-16 17:41:49 UTC
80654ea5-0f83-52ea-97ff-c879daedc96b,1d72cad8-8759-55dc-b6a2-ae0e2cff25e8,2457690.91945,bb,11.194,0.02,127.762,2.351,2019-04-16 17:42:22 UTC,2019-04-16 17:42:22 UTC
80a39391-102f-536c-8544-5e28045299fd,1d72cad8-8759-55dc-b6a2-ae0e2cff25e8,2458417.87973,bb,11.192,0.02,127.92,2.354,2019-04-16 17:41:41 UTC,2019-04-16 17:41:41 UTC
80c7f1df-7d8c-5f34-8052-10824420ac9e,1d72cad8-8759-55dc-b6a2-ae0e2cff25e8,2458008.07518,bb,11.23,0.02,123.619,2.275,2019-04-16 17:41:59 UTC,2019-04-16 17:41:59 UTC
817cd109-ebf3-52ef-a757-9f105e221960,1d72cad8-8759-55dc-b6a2-ae0e2cff25e8,2456521.89739,bb,11.161,0.02,131.682,2.423,2019-04-16 17:41:23 UTC,2019-04-16 17:41:23 UTC
81e9fc65-d8b3-5ffc-9aba-043e8808f69b,1d72cad8-8759-55dc-b6a2-ae0e2cff25e8,2457222.00859,bb,11.212,0.02,125.604,2.311,2019-04-16 17:41:23 UTC,2019-04-16 17:41:23 UTC
825f89fc-6419-51f9-86d5-2bee2439aec1,1d72cad8-8759-55dc-b6a2-ae0e2cff25e8,2456866.01344,bb,11.174,0.02,130.157,2.395,2019-04-16 17:42:26 UTC,2019-04-16 17:42:26 UTC
8281c78e-a7aa-54ba-895f-1d433046c137,1d72cad8-8759-55dc-b6a2-ae0e2cff25e8,2457969.92291,bb,11.209,0.02,125.97,2.318,2019-04-16 17:41:32 UTC,2019-04-16 17:41:32 UTC
82c779ec-1cb2-5a58-81fe-006dbd3df1bc,1d72cad8-8759-55dc-b6a2-ae0e2cff25e8,2457275.0057,bb,11.198,0.02,127.238,2.341,2019-04-16 17:41:49 UTC,2019-04-16 17:41:49 UTC
82f01612-21bc-5e7f-94c3-09fae8a1b3e8,1d72cad8-8759-55dc-b6a2-ae0e2cff25e8,2457181.09236,bb,11.2,0.02,127.033,2.337,2019-04-16 17:42:22 UTC,2019-04-16 17:42:22 UTC
8454a2b6-2ef0-593a-b168-cf1fe5bb861f,1d72cad8-8759-55dc-b6a2-ae0e2cff25e8,2458378.79134,bb,11.205,0.02,126.475,2.327,2019-04-16 17:41:41 UTC,2019-04-16 17:41:41 UTC
84e9d3cb-c90e-56d4-b93a-386afa8c22b2,1d72cad8-8759-55dc-b6a2-ae0e2cff25e8,2457316.85956,bb,11.367,0.02,108.899,2.004,2019-04-16 17:41:32 UTC,2019-04-16 17:41:32 UTC
84ee9df8-d2fc-5015-b07b-6aacebb95f4e,1d72cad8-8759-55dc-b6a2-ae0e2cff25e8,2458361.09208,bb,11.189,0.02,128.355,2.362,2019-04-16 17:41:33 UTC,2019-04-16 17:41:33 UTC
86903bbd-26ba-5979-bac2-cc8a5c470d9b,1d72cad8-8759-55dc-b6a2-ae0e2cff25e8,2458015.01543,bb,11.208,0.02,126.118,2.321,2019-04-16 17:41:23 UTC,2019-04-16 17:41:23 UTC
8759435b-fddc-529c-bd81-7edf1b815168,1d72cad8-8759-55dc-b6a2-ae0e2cff25e8,2457385.76846,bb,11.221,0.02,124.546,2.292,2019-04-16 17:42:26 UTC,2019-04-16 17:42:26 UTC
8eb64869-8d18-51c2-ace7-d95e657584be,1d72cad8-8759-55dc-b6a2-ae0e2cff25e8,2457941.00744,bb,11.208,0.02,126.107,2.32,2019-04-16 17:41:24 UTC,2019-04-16 17:41:24 UTC
8ec14d35-230d-59ef-bcca-70f2aad36b17,1d72cad8-8759-55dc-b6a2-ae0e2cff25e8,2457540.09622,bb,11.207,0.02,126.161,2.321,2019-04-16 17:41:53 UTC,2019-04-16 17:41:53 UTC
95590306-6005-54d6-8b41-7ae7c28c48cc,1d72cad8-8759-55dc-b6a2-ae0e2cff25e8,2457670.86822,bb,11.21,0.02,125.873,2.316,2019-04-16 17:42:30 UTC,2019-04-16 17:42:30 UTC
95ae2541-4a59-5e99-aab2-51ec9ea11bba,1d72cad8-8759-55dc-b6a2-ae0e2cff25e8,2457931.02074,bb,11.202,0.02,126.757,2.332,2019-04-16 17:42:26 UTC,2019-04-16 17:42:26 UTC
990af7dd-014c-5ce6-991f-714d19c9b529,1d72cad8-8759-55dc-b6a2-ae0e2cff25e8,2457246.05691,bb,11.181,0.02,129.226,2.378,2019-04-16 17:41:41 UTC,2019-04-16 17:41:41 UTC
99b60f3f-0c41-5e7a-a89c-e9f287367d6f,1d72cad8-8759-55dc-b6a2-ae0e2cff25e8,2456884.12106,bb,11.171,0.02,130.496,2.401,2019-04-16 17:41:26 UTC,2019-04-16 17:41:26 UTC
