id,star_id,hjd,camera,mag,mag_err,flux,flux_err,created_at,updated_at
088a4e03-df93-5ec9-81cf-21a58a5730c9,d7d51b64-40b2-5499-b9f0-ee8618d719d9,2457360.61801,bf,12.903,0.02,26.461,0.487,2019-09-30 16:56:54 UTC,2019-09-30 16:56:54 UTC
095731d9-58a4-5369-b6c4-7e987f1c3d5b,d7d51b64-40b2-5499-b9f0-ee8618d719d9,2457910.84283,bf,11.993,0.02,61.2,1.126,2019-09-30 16:57:01 UTC,2019-09-30 16:57:01 UTC
0965508a-85d4-50df-8697-54aba08c9989,d7d51b64-40b2-5499-b9f0-ee8618d719d9,2457186.83068,bf,12.808,0.02,28.876,0.531,2019-09-30 16:56:51 UTC,2019-09-30 16:56:51 UTC
0b4d9818-414e-5ad5-a23d-90986a5f1576,d7d51b64-40b2-5499-b9f0-ee8618d719d9,2456871.79514,bf,13.326,0.02199,17.929,0.363,2019-09-30 16:56:53 UTC,2019-09-30 16:56:53 UTC
0bc99f65-05b8-5e39-b24f-87079bd3b9d5,d7d51b64-40b2-5499-b9f0-ee8618d719d9,2458108.63105,bf,10.523,0.02,236.959,4.36,2019-09-30 16:57:01 UTC,2019-09-30 16:57:01 UTC
0ecb14ea-e4c5-506b-ab82-48e966184465,d7d51b64-40b2-5499-b9f0-ee8618d719d9,2457714.6764,bf,14.068,0.02446,9.049,0.204,2019-09-30 16:56:55 UTC,2019-09-30 16:56:55 UTC
0f0f0f75-2e87-58b2-bc06-91d036c9b794,d7d51b64-40b2-5499-b9f0-ee8618d719d9,2457983.70991,bf,13.418,0.02186,16.465,0.331,2019-09-30 16:56:54 UTC,2019-09-30 16:56:54 UTC
10d2d042-2e64-57c7-be62-03e190afc6c6,d7d51b64-40b2-5499-b9f0-ee8618d719d9,2457970.84291,bf,13.384,0.02189,16.988,0.342,2019-09-30 16:56:53 UTC,2019-09-30 16:56:53 UTC
12b8df70-ce2c-5f24-9852-c7ec8887cfb0,d7d51b64-40b2-5499-b9f0-ee8618d719d9,2457903.90862,bf,11.694,0.02,80.568,1.482,2019-09-30 16:56:54 UTC,2019-09-30 16:56:54 UTC
14040320-f72e-5b33-b850-994e1e2ab297,d7d51b64-40b2-5499-b9f0-ee8618d719d9,2457707.66899,bf,13.84,0.02287,11.171,0.235,2019-09-30 16:56:46 UTC,2019-09-30 16:56:46 UTC
15570348-f520-58ec-81f9-653506c8bd25,d7d51b64-40b2-5499-b9f0-ee8618d719d9,2458085.65577,bf,12.342,0.02,44.39,0.817,2019-09-30 16:56:54 UTC,2019-09-30 16:56:54 UTC
169013b1-f35d-5c6e-a7d9-1fb942dfdca1,d7d51b64-40b2-5499-b9f0-ee8618d719d9,2457758.58446,bf,13.118,0.02279,21.716,0.455,2019-09-30 16:56:56 UTC,2019-09-30 16:56:56 UTC
1731c6c8-970c-5863-9866-45d5c9dc2e5d,d7d51b64-40b2-5499-b9f0-ee8618d719d9,2458367.63486,bf,12.392,0.02,42.379,0.78,2019-09-30 16:56:46 UTC,2019-09-30 16:56:46 UTC
1837f416-a6d0-5ca7-bfad-f171ac9cca83,d7d51b64-40b2-5499-b9f0-ee8618d719d9,2457670.75307,bf,13.322,0.022,17.989,0.364,2019-09-30 16:56:54 UTC,2019-09-30 16:56:54 UTC
18e96b2d-cea1-5026-acff-59d8b70a4c60,d7d51b64-40b2-5499-b9f0-ee8618d719d9,2457316.50525,bf,11.381,0.02,107.562,1.979,2019-09-30 16:57:01 UTC,2019-09-30 16:57:01 UTC
1933a335-33fa-59fb-85b2-229446ed2725,d7d51b64-40b2-5499-b9f0-ee8618d719d9,2457937.89393,bf,12.703,0.02,31.819,0.585,2019-09-30 16:56:54 UTC,2019-09-30 16:56:54 UTC
1a7f2d93-9ca7-5771-9314-fa4a14cbd6c0,d7d51b64-40b2-5499-b9f0-ee8618d719d9,2457695.72811,bf,13.601,0.02199,13.915,0.281,2019-09-30 16:56:54 UTC,2019-09-30 16:56:54 UTC
1b1e1fbc-616b-557d-8bd2-af182df3377c,d7d51b64-40b2-5499-b9f0-ee8618d719d9,2456851.81401,bf,14.134,0.02507,8.52,0.196,2019-09-30 16:56:43 UTC,2019-09-30 16:56:43 UTC
1b6a800d-0d4a-5631-9d25-afe7cdd62aed,d7d51b64-40b2-5499-b9f0-ee8618d719d9,2457606.68085,bf,11.123,0.02,136.341,2.509,2019-09-30 16:56:54 UTC,2019-09-30 16:56:54 UTC
1e40b3ba-4791-5162-ac07-e9e25fd5d330,d7d51b64-40b2-5499-b9f0-ee8618d719d9,2457764.56402,bf,13.048,0.02324,23.153,0.495,2019-09-30 16:56:56 UTC,2019-09-30 16:56:56 UTC
1e6ef5c3-3b03-52c9-a8f8-1c05581994b2,d7d51b64-40b2-5499-b9f0-ee8618d719d9,2457230.70105,bf,10.888,0.02,169.314,3.115,2019-09-30 16:56:54 UTC,2019-09-30 16:56:54 UTC
1edbd0c3-6904-5401-81b9-46946b22721e,d7d51b64-40b2-5499-b9f0-ee8618d719d9,2457297.53649,bf,10.485,0.02,245.398,4.515,2019-09-30 16:56:50 UTC,2019-09-30 16:56:50 UTC
24638674-4247-5f40-90fc-fe50b5fc95e2,d7d51b64-40b2-5499-b9f0-ee8618d719d9,2458375.64558,bf,12.167,0.02,52.114,0.959,2019-09-30 16:56:53 UTC,2019-09-30 16:56:53 UTC
26154ef3-9ae1-5dd0-8a7c-c45d55a65f42,d7d51b64-40b2-5499-b9f0-ee8618d719d9,2458015.76109,bf,14.08,0.02457,8.952,0.202,2019-09-30 16:56:49 UTC,2019-09-30 16:56:49 UTC
26c3ab09-f153-5059-950a-deb11da209e7,d7d51b64-40b2-5499-b9f0-ee8618d719d9,2457698.75744,bf,13.548,0.0219,14.611,0.294,2019-09-30 16:56:55 UTC,2019-09-30 16:56:55 UTC
26cd34ab-0351-5ed6-a191-366dc0213070,d7d51b64-40b2-5499-b9f0-ee8618d719d9,2456850.74215,bf,13.973,0.02371,9.877,0.215,2019-09-30 16:56:50 UTC,2019-09-30 16:56:50 UTC
288bb478-631b-5674-8a32-7fcace4b4a39,d7d51b64-40b2-5499-b9f0-ee8618d719d9,2457268.59842,bf,9.487,0.02,615.151,11.319,2019-09-30 16:56:51 UTC,2019-09-30 16:56:51 UTC
28e35f93-ea80-584e-b2dc-953fc6584c43,d7d51b64-40b2-5499-b9f0-ee8618d719d9,2458325.89795,bf,13.66,0.02213,13.183,0.268,2019-09-30 16:56:56 UTC,2019-09-30 16:56:56 UTC
29f1ee0b-17b8-5d24-a302-7c50d98c2766,d7d51b64-40b2-5499-b9f0-ee8618d719d9,2457206.85108,bf,12.305,0.02,45.914,0.845,2019-09-30 16:56:56 UTC,2019-09-30 16:56:56 UTC
2cb9293d-3a15-5c84-91d2-fdde492a29d7,d7d51b64-40b2-5499-b9f0-ee8618d719d9,2457719.67046,bf,14.234,0.02611,7.77,0.187,2019-09-30 16:56:46 UTC,2019-09-30 16:56:46 UTC
2e1910dc-a6c0-5407-af3a-51e2ea213168,d7d51b64-40b2-5499-b9f0-ee8618d719d9,2457546.83925,bf,8.991,0.02,971.732,17.88,2019-09-30 16:56:54 UTC,2019-09-30 16:56:54 UTC
2e37fb8d-605b-5b5d-949d-414ff096a8dc,d7d51b64-40b2-5499-b9f0-ee8618d719d9,2457169.87224,bf,13.509,0.02186,15.141,0.305,2019-09-30 16:56:53 UTC,2019-09-30 16:56:53 UTC
30059656-277d-5872-ac17-1adc9c95739f,d7d51b64-40b2-5499-b9f0-ee8618d719d9,2458340.73721,bf,13.328,0.02198,17.902,0.362,2019-09-30 16:56:51 UTC,2019-09-30 16:56:51 UTC
309b3ea1-ea42-50e4-8832-7fc52a54740f,d7d51b64-40b2-5499-b9f0-ee8618d719d9,2457370.65771,bf,13.236,0.02224,19.478,0.399,2019-09-30 16:56:46 UTC,2019-09-30 16:56:46 UTC
3183c5b6-e59f-5467-8ddf-257633d1a3be,d7d51b64-40b2-5499-b9f0-ee8618d719d9,2457981.85764,bf,13.488,0.02185,15.44,0.31,2019-09-30 16:56:52 UTC,2019-09-30 16:56:52 UTC
32517b51-7211-584b-9ba3-3a6b84b58231,d7d51b64-40b2-5499-b9f0-ee8618d719d9,2457529.89014,bf,10.107,0.02,347.515,6.394,2019-09-30 16:56:56 UTC,2019-09-30 16:56:56 UTC
3296fe5c-dd0b-50ee-bea9-a86577dd3d0d,d7d51b64-40b2-5499-b9f0-ee8618d719d9,2457266.68275,bf,9.487,0.02,615.388,11.323,2019-09-30 16:56:54 UTC,2019-09-30 16:56:54 UTC
33daa628-e62a-5002-ad37-2c828c769be3,d7d51b64-40b2-5499-b9f0-ee8618d719d9,2456931.61619,bf,12.301,0.02,46.077,0.848,2019-09-30 16:56:57 UTC,2019-09-30 16:56:57 UTC
33f850ac-eb3d-56fd-bffb-ebf4cd7bce8a,d7d51b64-40b2-5499-b9f0-ee8618d719d9,2456841.95048,bf,14.029,0.02414,9.383,0.208,2019-09-30 16:56:54 UTC,2019-09-30 16:56:54 UTC
34010810-e4fc-5a47-9c54-909248d2d390,d7d51b64-40b2-5499-b9f0-ee8618d719d9,2458094.58341,bf,11.74,0.02,77.279,1.422,2019-09-30 16:56:54 UTC,2019-09-30 16:56:54 UTC
361403e9-526d-53cd-825f-8a65be5ec76f,d7d51b64-40b2-5499-b9f0-ee8618d719d9,2457294.67705,bf,10.335,0.02,281.853,5.186,2019-09-30 16:56:50 UTC,2019-09-30 16:56:50 UTC
3676be13-1ef8-57f7-8a73-908fb7832db3,d7d51b64-40b2-5499-b9f0-ee8618d719d9,2456954.6223,bf,10.356,0.02,276.432,5.086,2019-09-30 16:56:53 UTC,2019-09-30 16:56:53 UTC
36fb9b56-4344-5c5e-b280-564a3bf53227,d7d51b64-40b2-5499-b9f0-ee8618d719d9,2457221.73026,bf,11.553,0.02,91.732,1.688,2019-09-30 16:56:50 UTC,2019-09-30 16:56:50 UTC
374e9eae-0604-577e-8dc1-ca81c0876d78,d7d51b64-40b2-5499-b9f0-ee8618d719d9,2456927.67233,bf,12.54,0.02,36.982,0.68,2019-09-30 16:56:53 UTC,2019-09-30 16:56:53 UTC
3910790c-f2a9-5389-872d-350b8240a3e5,d7d51b64-40b2-5499-b9f0-ee8618d719d9,2457347.58745,bf,12.503,0.02,38.252,0.704,2019-09-30 16:56:54 UTC,2019-09-30 16:56:54 UTC
3942c3f0-48f0-581f-a575-caf41ef7eb15,d7d51b64-40b2-5499-b9f0-ee8618d719d9,2457205.76628,bf,12.142,0.02,53.359,0.982,2019-09-30 16:57:01 UTC,2019-09-30 16:57:01 UTC
396137d3-d714-5360-bb65-3bf99e858787,d7d51b64-40b2-5499-b9f0-ee8618d719d9,2457278.77468,bf,9.688,0.02,511.436,9.41,2019-09-30 16:56:51 UTC,2019-09-30 16:56:51 UTC
3a433bf4-8ca4-59fa-8ccd-d39527b28408,d7d51b64-40b2-5499-b9f0-ee8618d719d9,2458037.77341,bf,13.972,0.0237,9.886,0.216,2019-09-30 16:56:56 UTC,2019-09-30 16:56:56 UTC
3b631c74-5f2d-503b-b863-3d888b55d99a,d7d51b64-40b2-5499-b9f0-ee8618d719d9,2457362.67155,bf,13.007,0.02355,24.056,0.521,2019-09-30 16:56:54 UTC,2019-09-30 16:56:54 UTC
3bcd0ce3-9b02-5555-92fc-959b0921b66e,d7d51b64-40b2-5499-b9f0-ee8618d719d9,2456951.63076,bf,10.579,0.02,225.041,4.141,2019-09-30 16:56:56 UTC,2019-09-30 16:56:56 UTC
3bfeda2a-f833-546f-b1d2-7046549acec9,d7d51b64-40b2-5499-b9f0-ee8618d719d9,2458369.79341,bf,12.335,0.02,44.646,0.821,2019-09-30 16:56:50 UTC,2019-09-30 16:56:50 UTC
3c3f5512-2078-576f-a589-9c287bab7b80,d7d51b64-40b2-5499-b9f0-ee8618d719d9,2456878.66662,bf,13.594,0.02197,14.011,0.283,2019-09-30 16:56:53 UTC,2019-09-30 16:56:53 UTC
3f4c622b-4ee9-5e3e-bb70-431033fec69e,d7d51b64-40b2-5499-b9f0-ee8618d719d9,2456971.60439,bf,10.057,0.02,364.008,6.698,2019-09-30 16:56:54 UTC,2019-09-30 16:56:54 UTC
3fd3b9f5-2e5b-5182-aab1-c93c8cc4fe8e,d7d51b64-40b2-5499-b9f0-ee8618d719d9,2456833.83178,bf,13.41,0.02187,16.594,0.334,2019-09-30 16:56:49 UTC,2019-09-30 16:56:49 UTC
4210e68e-6dcd-51d7-b9b4-1c8bed9f9ad3,d7d51b64-40b2-5499-b9f0-ee8618d719d9,2457942.81605,bf,12.933,0.02,25.746,0.474,2019-09-30 16:56:49 UTC,2019-09-30 16:56:49 UTC
42dbb7c3-7c5c-5b7e-bf44-c438f7914ebb,d7d51b64-40b2-5499-b9f0-ee8618d719d9,2457555.83006,bf,9.046,0.02,923.473,16.992,2019-09-30 16:56:54 UTC,2019-09-30 16:56:54 UTC
46583cc2-1534-5a73-902a-56bb89640828,d7d51b64-40b2-5499-b9f0-ee8618d719d9,2457567.87858,bf,9.056,0.02,915.164,16.839,2019-09-30 16:56:55 UTC,2019-09-30 16:56:55 UTC
46958ef0-972e-5e8a-b5a7-e9c792ad3d69,d7d51b64-40b2-5499-b9f0-ee8618d719d9,2458090.67005,bf,12.036,0.02,58.821,1.082,2019-09-30 16:56:56 UTC,2019-09-30 16:56:56 UTC
48673395-8c12-576a-b272-16c258ca4598,d7d51b64-40b2-5499-b9f0-ee8618d719d9,2457746.55174,bf,13.343,0.02195,17.657,0.357,2019-09-30 16:56:54 UTC,2019-09-30 16:56:54 UTC
49ca95b3-e2f8-59cf-9ec2-66080361caf5,d7d51b64-40b2-5499-b9f0-ee8618d719d9,2457756.5924,bf,13.083,0.023,22.429,0.475,2019-09-30 16:56:53 UTC,2019-09-30 16:56:53 UTC
4d034447-5543-5b7a-a645-7ccc966fc02b,d7d51b64-40b2-5499-b9f0-ee8618d719d9,2458344.77723,bf,13.318,0.022,18.057,0.366,2019-09-30 16:56:53 UTC,2019-09-30 16:56:53 UTC
4d7c038e-d9d3-52a5-9a40-673651767e0b,d7d51b64-40b2-5499-b9f0-ee8618d719d9,2457523.89956,bf,10.877,0.02,171.032,3.147,2019-09-30 16:56:54 UTC,2019-09-30 16:56:54 UTC
4de38748-9e27-53b1-9c3d-37a042639cee,d7d51b64-40b2-5499-b9f0-ee8618d719d9,2456876.77241,bf,13.437,0.02185,16.191,0.326,2019-09-30 16:56:50 UTC,2019-09-30 16:56:50 UTC
4f0c8d93-ea21-5a25-9d95-47cf442208f0,d7d51b64-40b2-5499-b9f0-ee8618d719d9,2456811.87083,bf,13.804,0.02269,11.546,0.241,2019-09-30 16:56:56 UTC,2019-09-30 16:56:56 UTC
4f72e4ab-d0a6-5011-89ad-7bcbd4772853,d7d51b64-40b2-5499-b9f0-ee8618d719d9,2457339.59992,bf,12.169,0.02,52.054,0.958,2019-09-30 16:56:56 UTC,2019-09-30 16:56:56 UTC
4fec2560-4c80-5d23-bcee-18ca4f33e6ce,d7d51b64-40b2-5499-b9f0-ee8618d719d9,2456848.81158,bf,13.979,0.02375,9.827,0.215,2019-09-30 16:56:46 UTC,2019-09-30 16:56:46 UTC
50154d2b-818c-5856-8e54-78f2000a99c2,d7d51b64-40b2-5499-b9f0-ee8618d719d9,2457152.9159,bf,13.941,0.02348,10.176,0.22,2019-09-30 16:56:56 UTC,2019-09-30 16:56:56 UTC
50819167-97f7-5860-9560-bf736453c556,d7d51b64-40b2-5499-b9f0-ee8618d719d9,2457968.68986,bf,13.326,0.02199,17.925,0.363,2019-09-30 16:57:02 UTC,2019-09-30 16:57:02 UTC
50fc0932-af8a-5548-b354-4f5f8f3ddf84,d7d51b64-40b2-5499-b9f0-ee8618d719d9,2456887.85072,bf,13.245,0.02221,19.308,0.395,2019-09-30 16:56:56 UTC,2019-09-30 16:56:56 UTC
511bcb90-7541-5055-b8d8-a63d3e1ad22e,d7d51b64-40b2-5499-b9f0-ee8618d719d9,2457934.77952,bf,12.711,0.02,31.59,0.581,2019-09-30 16:56:54 UTC,2019-09-30 16:56:54 UTC
51df6f33-5b18-55a5-b7b6-16fd6de8ed4f,d7d51b64-40b2-5499-b9f0-ee8618d719d9,2457158.90229,bf,13.756,0.02247,12.066,0.249,2019-09-30 16:56:50 UTC,2019-09-30 16:56:50 UTC
53721dbf-db13-512a-b18c-b40a10c48409,d7d51b64-40b2-5499-b9f0-ee8618d719d9,2458035.84021,bf,14.03,0.02414,9.377,0.208,2019-09-30 16:56:54 UTC,2019-09-30 16:56:54 UTC
53a77fe8-28ce-5822-bc16-b20b1ece7f1a,d7d51b64-40b2-5499-b9f0-ee8618d719d9,2456924.67612,bf,12.659,0.02,33.136,0.61,2019-09-30 16:56:51 UTC,2019-09-30 16:56:51 UTC
54469b45-99de-5597-ba30-7c8e82298da0,d7d51b64-40b2-5499-b9f0-ee8618d719d9,2457738.62796,bf,13.478,0.02185,15.58,0.313,2019-09-30 16:56:46 UTC,2019-09-30 16:56:46 UTC
546962ad-3a4f-5202-b807-92a3ae4250fa,d7d51b64-40b2-5499-b9f0-ee8618d719d9,2457332.74512,bf,12.039,0.02,58.655,1.079,2019-09-30 16:56:50 UTC,2019-09-30 16:56:50 UTC
54c6fb02-0e05-57f9-aa17-a2ebf8b7f1fe,d7d51b64-40b2-5499-b9f0-ee8618d719d9,2457224.73468,bf,11.341,0.02,111.559,2.053,2019-09-30 16:56:55 UTC,2019-09-30 16:56:55 UTC
56bc18fb-af13-53a3-87cb-c266f0a86024,d7d51b64-40b2-5499-b9f0-ee8618d719d9,2458036.75725,bf,14.116,0.02489,8.657,0.198,2019-09-30 16:56:54 UTC,2019-09-30 16:56:54 UTC
56c16eee-450a-5d6a-82e9-369cfeef9b20,d7d51b64-40b2-5499-b9f0-ee8618d719d9,2457568.87086,bf,9.079,0.02,895.762,16.482,2019-09-30 16:56:56 UTC,2019-09-30 16:56:56 UTC
593bd05b-aca4-59e1-a601-901e54644c95,d7d51b64-40b2-5499-b9f0-ee8618d719d9,2457656.76201,bf,13.005,0.02357,24.101,0.523,2019-09-30 16:56:50 UTC,2019-09-30 16:56:50 UTC
59cdeb8b-c416-5efe-b62b-643c09e3e058,d7d51b64-40b2-5499-b9f0-ee8618d719d9,2457204.76558,bf,12.285,0.02,46.759,0.86,2019-09-30 16:56:50 UTC,2019-09-30 16:56:50 UTC
59ffafbb-f016-5197-be2b-68974f9a3d9f,d7d51b64-40b2-5499-b9f0-ee8618d719d9,2457917.8704,bf,12.279,0.02,47.036,0.865,2019-09-30 16:56:43 UTC,2019-09-30 16:56:43 UTC
5a5f61a7-c975-5704-bb8c-8f64d3ded313,d7d51b64-40b2-5499-b9f0-ee8618d719d9,2457773.54196,bf,12.749,0.02,30.506,0.561,2019-09-30 16:56:49 UTC,2019-09-30 16:56:49 UTC
5ac69e94-8324-5f58-98be-4e4b2a94c9ee,d7d51b64-40b2-5499-b9f0-ee8618d719d9,2457669.5713,bf,13.407,0.02187,16.646,0.335,2019-09-30 16:57:02 UTC,2019-09-30 16:57:02 UTC
5dac62e3-fa4b-50d6-895e-6abc48940e44,d7d51b64-40b2-5499-b9f0-ee8618d719d9,2457363.63186,bf,12.945,0.02,25.473,0.469,2019-09-30 16:57:02 UTC,2019-09-30 16:57:02 UTC
5dc895a2-1644-50c5-9f36-1de025ec0d0e,d7d51b64-40b2-5499-b9f0-ee8618d719d9,2456846.81912,bf,14.077,0.02454,8.973,0.203,2019-09-30 16:56:54 UTC,2019-09-30 16:56:54 UTC
5f078185-fcf6-5df1-b54a-c9c92ebec367,d7d51b64-40b2-5499-b9f0-ee8618d719d9,2458109.6185,bf,10.461,0.02,250.894,4.616,2019-09-30 16:56:53 UTC,2019-09-30 16:56:53 UTC
60227012-fc17-5cae-a72d-15586e5bac15,d7d51b64-40b2-5499-b9f0-ee8618d719d9,2457218.73838,bf,11.783,0.02,74.258,1.366,2019-09-30 16:56:54 UTC,2019-09-30 16:56:54 UTC
60ffde17-84c7-5d49-8123-2a8a1067a89a,d7d51b64-40b2-5499-b9f0-ee8618d719d9,2457292.787,bf,10.299,0.02,291.187,5.358,2019-09-30 16:56:55 UTC,2019-09-30 16:56:55 UTC
61fc96ba-a240-5034-b60a-ceaa260c9510,d7d51b64-40b2-5499-b9f0-ee8618d719d9,2456792.89288,bf,13.062,0.02314,22.854,0.487,2019-09-30 16:56:54 UTC,2019-09-30 16:56:54 UTC
62a915b2-f8a5-5a23-8cfe-9184a3a1ed81,d7d51b64-40b2-5499-b9f0-ee8618d719d9,2457334.73062,bf,12.104,0.02,55.269,1.017,2019-09-30 16:56:57 UTC,2019-09-30 16:56:57 UTC
62d0dd64-08e0-54aa-8e27-33a7dd4b9b38,d7d51b64-40b2-5499-b9f0-ee8618d719d9,2456844.82287,bf,14.141,0.02513,8.459,0.196,2019-09-30 16:56:54 UTC,2019-09-30 16:56:54 UTC
633186fb-f85f-5f4f-8c6d-bd5c050788c8,d7d51b64-40b2-5499-b9f0-ee8618d719d9,2457251.76474,bf,9.565,0.02,572.61,10.536,2019-09-30 16:56:56 UTC,2019-09-30 16:56:56 UTC
640dd647-705c-507e-8b75-2ba9139e9f3c,d7d51b64-40b2-5499-b9f0-ee8618d719d9,2457911.8392,bf,12.034,0.02,58.906,1.084,2019-09-30 16:56:53 UTC,2019-09-30 16:56:53 UTC
682b0289-78bf-5399-bdf0-7708178ef3dc,d7d51b64-40b2-5499-b9f0-ee8618d719d9,2457276.57669,bf,9.629,0.02,539.844,9.933,2019-09-30 16:56:50 UTC,2019-09-30 16:56:50 UTC
69dd0b82-e004-55ef-9387-02f3ced54c1a,d7d51b64-40b2-5499-b9f0-ee8618d719d9,2457686.7962,bf,13.779,0.02257,11.809,0.245,2019-09-30 16:57:01 UTC,2019-09-30 16:57:01 UTC
6b2cf153-6fd2-5b40-aadc-4fc214505410,d7d51b64-40b2-5499-b9f0-ee8618d719d9,2456919.69155,bf,12.762,0.02,30.147,0.555,2019-09-30 16:56:54 UTC,2019-09-30 16:56:54 UTC
6d29773a-8f74-5e51-8d47-5839d03f453e,d7d51b64-40b2-5499-b9f0-ee8618d719d9,2457953.84654,bf,13.036,0.02333,23.413,0.502,2019-09-30 16:56:46 UTC,2019-09-30 16:56:46 UTC
6d5d2566-4ee9-5405-8f0b-3437bc5580b6,d7d51b64-40b2-5499-b9f0-ee8618d719d9,2457681.79754,bf,13.749,0.02244,12.147,0.251,2019-09-30 16:56:54 UTC,2019-09-30 16:56:54 UTC
721a5f5f-5210-5ee7-8f13-870e05f9b3cd,d7d51b64-40b2-5499-b9f0-ee8618d719d9,2457708.5817,bf,14.022,0.02408,9.443,0.209,2019-09-30 16:56:56 UTC,2019-09-30 16:56:56 UTC
72dd08e7-b093-5e28-a8c9-1afbd509cea3,d7d51b64-40b2-5499-b9f0-ee8618d719d9,2458025.54349,bf,13.836,0.02285,11.213,0.236,2019-09-30 16:56:54 UTC,2019-09-30 16:56:54 UTC
72ea7490-d6dc-5d0b-b7e3-7b9a40f1a463,d7d51b64-40b2-5499-b9f0-ee8618d719d9,2457960.73205,bf,13.223,0.02229,19.717,0.404,2019-09-30 16:57:02 UTC,2019-09-30 16:57:02 UTC
76188e8f-c34c-586e-a5e3-509bcccd2118,d7d51b64-40b2-5499-b9f0-ee8618d719d9,2457308.71682,bf,11.02,0.02,149.899,2.758,2019-09-30 16:56:57 UTC,2019-09-30 16:56:57 UTC
77916b52-efc3-5188-8f8a-0925b5e01c81,d7d51b64-40b2-5499-b9f0-ee8618d719d9,2456864.78714,bf,13.728,0.02236,12.381,0.255,2019-09-30 16:56:54 UTC,2019-09-30 16:56:54 UTC
78d0093b-f846-57a0-8e50-935eb6ec7199,d7d51b64-40b2-5499-b9f0-ee8618d719d9,2456935.85618,bf,11.937,0.02,64.429,1.185,2019-09-30 16:56:56 UTC,2019-09-30 16:56:56 UTC
79e8e445-e5e3-5399-b965-e1e9db313fde,d7d51b64-40b2-5499-b9f0-ee8618d719d9,2457007.54967,bf,11.068,0.02,143.47,2.64,2019-09-30 16:56:53 UTC,2019-09-30 16:56:53 UTC
7a1321d0-7e65-536a-a6a3-2d967cf744c5,d7d51b64-40b2-5499-b9f0-ee8618d719d9,2457547.8393,bf,8.995,0.02,967.978,17.811,2019-09-30 16:56:54 UTC,2019-09-30 16:56:54 UTC
7af44a70-0bd0-53ec-aa1f-81bb1b192acc,d7d51b64-40b2-5499-b9f0-ee8618d719d9,2458041.60674,bf,13.983,0.02378,9.788,0.214,2019-09-30 16:56:50 UTC,2019-09-30 16:56:50 UTC
7d463632-b72c-5a68-b918-ece8ac4340b7,d7d51b64-40b2-5499-b9f0-ee8618d719d9,2457996.61282,bf,13.996,0.02388,9.672,0.212,2019-09-30 16:56:51 UTC,2019-09-30 16:56:51 UTC
