id,star_id,hjd,camera,mag,mag_err,flux,flux_err,created_at,updated_at
cab59626-cd07-5b00-94d3-f34a82b06325,d7ae4bb3-af73-533f-a071-3c67ea82e6ee,2457690.87331,bb,11.098,0.02,139.59,2.568,2019-08-21 15:32:07 UTC,2019-08-21 15:32:07 UTC
cd0ec25b-f1c9-50c4-bb7c-0ae458d82efd,d7ae4bb3-af73-533f-a071-3c67ea82e6ee,2457619.95965,bb,11.059,0.02,144.64,2.661,2019-08-21 15:32:07 UTC,2019-08-21 15:32:07 UTC
ce2878a1-df41-5aab-9cb3-9cc09af74527,d7ae4bb3-af73-533f-a071-3c67ea82e6ee,2456637.76682,bb,10.988,0.02,154.445,2.842,2019-08-21 15:32:07 UTC,2019-08-21 15:32:07 UTC
ce65b9fb-6326-5552-a99c-b063c3d52e59,d7ae4bb3-af73-533f-a071-3c67ea82e6ee,2456892.98348,bb,11.019,0.02,150.141,2.763,2019-08-21 15:32:07 UTC,2019-08-21 15:32:07 UTC
d10a9222-4dbb-5349-94a3-06b24ebe5ebd,d7ae4bb3-af73-533f-a071-3c67ea82e6ee,2456906.86492,bb,11.026,0.02,149.168,2.745,2019-08-21 15:32:07 UTC,2019-08-21 15:32:07 UTC
d4d66caf-2a3f-5b27-8c24-fbe543084a80,d7ae4bb3-af73-533f-a071-3c67ea82e6ee,2458096.79168,bb,11.072,0.02,142.961,2.63,2019-08-21 15:32:07 UTC,2019-08-21 15:32:07 UTC
d756df9f-e7d5-5e68-9483-1b9fcbcaea69,d7ae4bb3-af73-533f-a071-3c67ea82e6ee,2458339.01069,bb,11.046,0.02,146.383,2.693,2019-08-21 15:32:07 UTC,2019-08-21 15:32:07 UTC
d8433a0a-f164-5954-b47d-b4b31f394c3c,d7ae4bb3-af73-533f-a071-3c67ea82e6ee,2457232.1198,bb,11.045,0.02,146.521,2.696,2019-08-21 15:32:07 UTC,2019-08-21 15:32:07 UTC
dea081df-bfbc-5911-8f91-1a86b8a86cb7,d7ae4bb3-af73-533f-a071-3c67ea82e6ee,2457397.71974,bb,11.051,0.02,145.658,2.68,2019-08-21 15:32:07 UTC,2019-08-21 15:32:07 UTC
df355e80-51d0-5aaa-9f00-aa48653b61fa,d7ae4bb3-af73-533f-a071-3c67ea82e6ee,2457023.75855,bb,11.015,0.02,150.662,2.772,2019-08-21 15:32:07 UTC,2019-08-21 15:32:07 UTC
e1897e1a-881b-5dfa-856f-56073b263eda,d7ae4bb3-af73-533f-a071-3c67ea82e6ee,2457001.79656,bb,11.031,0.02,148.482,2.732,2019-08-21 15:32:07 UTC,2019-08-21 15:32:07 UTC
e2a8c274-640c-50cf-970b-c703656999c6,d7ae4bb3-af73-533f-a071-3c67ea82e6ee,2456549.9296,bb,11.036,0.02,147.702,2.718,2019-08-21 15:32:07 UTC,2019-08-21 15:32:07 UTC
e56ac887-bbfc-502d-933c-850eaa2d1dcd,d7ae4bb3-af73-533f-a071-3c67ea82e6ee,2457982.98764,bb,11.061,0.02,144.399,2.657,2019-08-21 15:32:07 UTC,2019-08-21 15:32:07 UTC
e66a669c-ff67-5c81-8b42-9fea62d73e67,d7ae4bb3-af73-533f-a071-3c67ea82e6ee,2457996.98762,bb,11.102,0.02,139.0,2.558,2019-08-21 15:32:07 UTC,2019-08-21 15:32:07 UTC
e77b5c08-f2f0-5d98-a922-c9bc600fe229,d7ae4bb3-af73-533f-a071-3c67ea82e6ee,2457574.09034,bb,11.065,0.02,143.837,2.647,2019-08-21 15:32:07 UTC,2019-08-21 15:32:07 UTC
e77dc913-9bbf-5e9f-80a1-b7132477ded8,d7ae4bb3-af73-533f-a071-3c67ea82e6ee,2457230.9644,bb,11.076,0.02,142.446,2.621,2019-08-21 15:32:07 UTC,2019-08-21 15:32:07 UTC
