,id,source_id,asassn_name,other_names,raj2000,dej2000,l,b,mean_vmag,amplitude,period,variable_type,class_probability,lksl_statistic,rfr_score,epoch_hjd,gdr2_id,phot_g_mean_mag,e_phot_g_mean_mag,phot_bp_mean_mag,e_phot_bp_mean_mag,phot_rp_mean_mag,e_phot_rp_mean_mag,bp_rp,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,vt,dist,allwise_id,j_mag,e_j_mag,h_mag,e_h_mag,k_mag,e_k_mag,w1_mag,e_w1_mag,w2_mag,e_w2_mag,w3_mag,e_w3_mag,w4_mag,e_w4_mag,j_k,w1_w2,w3_w4,apass_dr9_id,apass_vmag,e_apass_vmag,apass_bmag,e_apass_bmag,apass_gpmag,e_apass_gpmag,apass_rpmag,e_apass_rpmag,apass_ipmag,e_apass_ipmag,b_v,e_b_v,vector_x,vector_y,vector_z,reference,periodic,classified,asassn_discovery,created_at,updated_at,edr3_source_id,galex_id,FUVmag,e_FUVmag,NUVmag,e_NUVmag,tic_id,pm,ruwe
212,001555ec-0732-5867-8727-c0043f87cd63,289507,ASASSN-V J111201.15-592017.7,GDS_J1112011-592017,168.0048,-59.33826,290.55217000000005,1.12269,13.65,0.09,,VAR,0.611,0.97,0.79,2458137.7418400003,5337867513954074624,16.161324,0.0028469999999999997,17.382355,0.011488,15.003820999999999,0.009214,2.378533,0.2061,0.0395,5.2164,-9.177,0.045,2.4290000000000003,0.042,10.1173735167284,4447.48828,J111201.16-592017.9,12.832,0.05,12.088,0.07,11.697000000000001,0.042,10.937999999999999,0.02,11.022,0.021,10.242,0.079,8.294,,1.135,-0.084,1.9480000000000002,,,,,,,,,,,,,1.01,-0.498833469443835,0.105986649621258,-0.860193001520407,The ASAS-SN Catalog of Variable Stars: II,False,True,False,2019-04-16 09:53:44 UTC,2021-08-05 16:53:53 UTC,EDR3 5337867513954074880,,,,,,TIC 309076175,9.493,1.087
