,id,source_id,asassn_name,other_names,raj2000,dej2000,l,b,mean_vmag,amplitude,period,variable_type,class_probability,lksl_statistic,rfr_score,epoch_hjd,gdr2_id,phot_g_mean_mag,e_phot_g_mean_mag,phot_bp_mean_mag,e_phot_bp_mean_mag,phot_rp_mean_mag,e_phot_rp_mean_mag,bp_rp,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,vt,dist,allwise_id,j_mag,e_j_mag,h_mag,e_h_mag,k_mag,e_k_mag,w1_mag,e_w1_mag,w2_mag,e_w2_mag,w3_mag,e_w3_mag,w4_mag,e_w4_mag,j_k,w1_w2,w3_w4,apass_dr9_id,apass_vmag,e_apass_vmag,apass_bmag,e_apass_bmag,apass_gpmag,e_apass_gpmag,apass_rpmag,e_apass_rpmag,apass_ipmag,e_apass_ipmag,b_v,e_b_v,vector_x,vector_y,vector_z,reference,periodic,classified,asassn_discovery,created_at,updated_at,edr3_source_id,galex_id,FUVmag,e_FUVmag,NUVmag,e_NUVmag,tic_id,pm,ruwe
229,0016b55c-67e5-5284-9855-86bb591a821b,AP43498059,ASASSN-V J084525.11-382012.8,,131.35461,-38.336890000000004,259.2839,2.8778200000000003,13.96,0.1,17.1948921,EA,0.745,0.57,0.72,2457768.67623,5528998678182214656,13.790229,0.0029579999999999997,14.149885000000001,0.004045,13.239529999999998,0.005294,0.9103559999999999,0.1234,0.0134,9.187000000000001,-2.7710000000000004,0.013000000000000001,3.074,0.013999999999999999,3.11943855767502,6288.603029999999,J084525.11-382012.8,12.467,0.024,12.238,0.022000000000000002,12.104000000000001,0.026000000000000002,12.062999999999999,0.023,12.06,0.021,11.879000000000001,0.243,9.219,,0.363,0.003,2.66,43498059,13.964,0.033,14.589,0.012,14.267999999999999,0.022000000000000002,13.818,0.069,13.603,0.11699999999999999,0.624,0.7190000000000001,-0.518251651747801,0.5887807381818699,-0.6202841831021391,The ASAS-SN Catalog of Variable Stars: V,True,True,True,2019-04-16 09:55:50 UTC,2021-08-05 16:43:34 UTC,EDR3 5528998678182214912,,,,,,TIC 181517864,4.138999999999999,1.031
