,id,source_id,asassn_name,other_names,raj2000,dej2000,l,b,mean_vmag,amplitude,period,variable_type,class_probability,lksl_statistic,rfr_score,epoch_hjd,gdr2_id,phot_g_mean_mag,e_phot_g_mean_mag,phot_bp_mean_mag,e_phot_bp_mean_mag,phot_rp_mean_mag,e_phot_rp_mean_mag,bp_rp,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,vt,dist,allwise_id,j_mag,e_j_mag,h_mag,e_h_mag,k_mag,e_k_mag,w1_mag,e_w1_mag,w2_mag,e_w2_mag,w3_mag,e_w3_mag,w4_mag,e_w4_mag,j_k,w1_w2,w3_w4,apass_dr9_id,apass_vmag,e_apass_vmag,apass_bmag,e_apass_bmag,apass_gpmag,e_apass_gpmag,apass_rpmag,e_apass_rpmag,apass_ipmag,e_apass_ipmag,b_v,e_b_v,vector_x,vector_y,vector_z,reference,periodic,classified,asassn_discovery,created_at,updated_at,edr3_source_id,galex_id,FUVmag,e_FUVmag,NUVmag,e_NUVmag,tic_id,pm,ruwe
219,001657a5-476f-59fb-9ea7-34d22e81279d,AP59132514,ASASSN-V J183235.22-483844.4,,278.14676000000003,-48.64567,346.47656,-17.095579999999998,13.97,0.1,2.5060498,ROT,0.997,0.49,0.75,2456954.48748,6704893653612495872,13.802831,0.003093,14.279204,0.0048460000000000005,13.157848000000001,0.006435,1.121356,0.384,0.0162,23.7451,-3.2030000000000003,0.015,-2.07,0.013000000000000001,7.69171172259707,2350.16797,J183235.25-483844.5,12.375,0.024,11.842,0.024,11.739,0.027000000000000003,11.648,0.024,11.706,0.022000000000000002,11.380999999999998,0.158,8.578,,0.636,-0.057999999999999996,2.803,59132514,14.033,0.028999999999999998,14.905999999999999,0.027000000000000003,14.421,0.057,13.72,0.023,13.382,0.052000000000000005,0.8740000000000001,0.061,0.0936291895704131,-0.65404604691292,-0.750637957592054,The ASAS-SN Catalog of Variable Stars: V,True,True,True,2019-04-16 09:56:58 UTC,2021-08-05 17:41:17 UTC,EDR3 6704893653612495488,GALEX J183235.1-483844,,,19.6819,0.1109,TIC 389731748,3.8139999999999996,1.003
