id,star_id,hjd,camera,mag,mag_err,flux,flux_err,created_at,updated_at
ca69dbf0-4cc1-5628-a71e-dc4d0cc0b9c5,bd178638-277e-5285-bd32-c3f9a12adab8,2458010.82195,bb,16.795,99.99,0.493,0.147,2019-04-16 16:31:44 UTC,2019-04-16 16:31:44 UTC
cd3279f1-0092-5653-84cb-02a00f4aad1a,bd178638-277e-5285-bd32-c3f9a12adab8,2457183.08912,bb,13.469,0.02185,15.711,0.316,2019-04-16 16:31:56 UTC,2019-04-16 16:31:56 UTC
cea74bf9-5ac6-588a-9e63-1b025cc3c010,bd178638-277e-5285-bd32-c3f9a12adab8,2457612.90613,bb,13.535,0.02189,14.789,0.298,2019-04-16 16:32:01 UTC,2019-04-16 16:32:01 UTC
d8842cef-918d-56c2-9c63-e71306df6a34,bd178638-277e-5285-bd32-c3f9a12adab8,2457983.94449,bb,16.817,99.99,0.708,0.144,2019-04-16 16:31:42 UTC,2019-04-16 16:31:42 UTC
da105635-cafc-5c91-aac5-f193b2526f5c,bd178638-277e-5285-bd32-c3f9a12adab8,2457975.99748,bb,16.611,99.99,0.718,0.174,2019-04-16 16:31:39 UTC,2019-04-16 16:31:39 UTC
daa12a1f-57c8-548d-8d9e-70a985553436,bd178638-277e-5285-bd32-c3f9a12adab8,2457915.08524,bb,14.066,0.02444,9.069,0.204,2019-04-16 16:32:01 UTC,2019-04-16 16:32:01 UTC
dd3e8a29-6421-5c0e-955e-23588cbf363e,bd178638-277e-5285-bd32-c3f9a12adab8,2457574.02391,bb,16.343,0.10386,1.114,0.106,2019-04-16 16:31:46 UTC,2019-04-16 16:31:46 UTC
e0f1ab4b-3ea7-5d0a-85a6-6b82b8ea0e72,bd178638-277e-5285-bd32-c3f9a12adab8,2458062.924,bb,16.436,99.99,0.655,0.204,2019-04-16 16:32:01 UTC,2019-04-16 16:32:01 UTC
e3ed9b19-1817-5ed0-9e11-771116d2e85a,bd178638-277e-5285-bd32-c3f9a12adab8,2457176.09182,bb,13.189,0.02243,20.33,0.42,2019-04-16 16:31:56 UTC,2019-04-16 16:31:56 UTC
e7c4d79b-e7b6-5a63-81b7-0d4a93f6b272,bd178638-277e-5285-bd32-c3f9a12adab8,2457180.09465,bb,13.331,0.02198,17.852,0.361,2019-04-16 16:32:01 UTC,2019-04-16 16:32:01 UTC
e9725ae5-6e5e-52b2-ac1a-2a3d64111fe5,bd178638-277e-5285-bd32-c3f9a12adab8,2457589.97341,bb,15.675,0.06511,2.061,0.123,2019-04-16 16:32:09 UTC,2019-04-16 16:32:09 UTC
