,solution_id,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_good_obs_ac,astrometric_n_bad_obs_al,astrometric_n_bad_obs_ac,astrometric_delta_q,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_primary_flag,astrometric_relegation_factor,astrometric_weight_al,astrometric_weight_ac,astrometric_priors_used,matched_observations,duplicated_source,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_variable_flag,l,b,ecl_lon,ecl_lat
377,1635378410781933568,28724741487872,852030129,2015.0,45.108509597477074,43.62060857973715,0.4090087086686161,20.089974773781737,,,,,,,-0.99665,,,,,,,,,,43,0,42,0,1,0,,4.021069724152325,2.2805993134220244,False,1.4715103999999999,0.017882226,,2,8,False,0.18695131,0.9779774999999999,0.16319571,0.9137690999999999,-149.95996,22.47128,-28.371091999999997,22.517303,42,114.96379737754177,2.157081419470547,20.373367312401363,NOT_AVAILABLE,176.630015437797,-48.5402927283596,42.768448691245524,-15.976701386717586
