,solution_id,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_good_obs_ac,astrometric_n_bad_obs_al,astrometric_n_bad_obs_ac,astrometric_delta_q,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_primary_flag,astrometric_relegation_factor,astrometric_weight_al,astrometric_weight_ac,astrometric_priors_used,matched_observations,duplicated_source,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_variable_flag,l,b,ecl_lon,ecl_lat
176,1635378410781933568,14259291579008,339940474,2015.0,45.13475493713561,0.13611973728159987,0.3215490559979369,0.12927830818779254,,,,,,,-0.16875,,,,,,,,,,75,0,75,0,0,0,,0.5442208779879636,44.852416371699846,False,2.6598007999999997,3.0194125,,2,10,False,0.5024435,0.3124688,0.6410097,0.8519633,-113.20433,9.001325,-47.540794,25.762823,80,30143.20171571637,24.577130310481998,14.326796614297203,NOT_AVAILABLE,176.75248574643848,-48.58234487738857,42.767992156576035,-16.068012875717443
