,solution_id,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_good_obs_ac,astrometric_n_bad_obs_al,astrometric_n_bad_obs_ac,astrometric_delta_q,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_primary_flag,astrometric_relegation_factor,astrometric_weight_al,astrometric_weight_ac,astrometric_priors_used,matched_observations,duplicated_source,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_variable_flag,l,b,ecl_lon,ecl_lat
449,1635378410781933568,32710471396096,628897995,2015.0,44.890590380692416,14.755036082775906,0.4796577494748783,5.903590958570821,,,,,,,-0.04845,,,,,,,,,,35,0,35,0,0,0,,3.8395767377182413,1.6319574666408936,False,1.3799757,0.020691796999999998,,2,8,False,0.3584797,0.52961314,0.32155076,0.87663144,-16.463228,11.033086,44.974705,21.729906,35,114.9781388588632,2.324970034981022,20.373231877640954,NOT_AVAILABLE,176.32349464867568,-48.64695713503796,42.573249737351645,-15.84540699675693
