,solution_id,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_good_obs_ac,astrometric_n_bad_obs_al,astrometric_n_bad_obs_ac,astrometric_delta_q,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_primary_flag,astrometric_relegation_factor,astrometric_weight_al,astrometric_weight_ac,astrometric_priors_used,matched_observations,duplicated_source,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_variable_flag,l,b,ecl_lon,ecl_lat
275,1635378410781933568,22028887449344,623870849,2015.0,44.75495473239979,2.961658334122764,0.2422744980831796,1.6309089952956688,,,,,,,-0.8634,,,,,,,,,,57,0,57,0,0,0,,1.6542397647134053,1.2147203408656844,False,6.4462066,0.058164525999999994,,2,10,False,0.6142519000000001,0.80392593,0.6207760999999999,0.86695635,-149.58391,20.689812,-39.825745,22.982397,57,237.82070168513698,2.9377353361631053,19.58414592345446,NOT_AVAILABLE,176.4371412860388,-48.9098993591839,42.36596465280317,-16.032544055807993
